region,heritability,pvalue
21479,0.037389,0.00025519
21480,0.023247,0.015745
21481,0.030223,0.0015763
21482,0.074128,1.782e-12
21483,0.108871,3.4456e-24
21484,0.137566,5.6123e-37
21485,0.113136,1.7513e-25
21486,0.094144,4.2323e-18
21487,0.107576,1.0916e-22
21488,0.130148,8.957e-32
21489,0.142276,3.0459e-39
21490,0.116013,8.7308e-28
21491,0.066578,4.2672e-11
21492,0.057177,1.3988e-08
21493,0.058048,1.2278e-08
21494,0.065259,1.4586e-10
21495,0.06585,1.4189e-10
21496,0.04809,1.8712e-06
21497,0.031001,0.0019284
21498,0.023974,0.014157
21499,0.022251,0.0206
21500,0.032735,0.0013626
21501,0.203743,0.75
21502,0.019028,0.034384
21503,0.025981,0.0066003
21504,0.205449,0.75
21505,0.123091,1.3772e-28
21506,0.126795,2.9847e-30
21507,0.170989,7.709e-56
21508,0.025984,0.007363
21509,0.022137,0.015787
21510,0.205238,0.75
21511,0.033739,0.00065016
21512,0.067438,9.6494e-11
21513,0.082764,9.4632e-16
21514,0.073431,6.4358e-13
21515,0.078536,8.2845e-14
21516,0.072357,3.5214e-12
21517,0.10905,6.9381e-25
21518,0.102809,5.7608e-23
21519,0.041313,4.4395e-05
21520,0.051257,3.8669e-07
21521,0.056231,1.2419e-08
21522,0.057944,4.9205e-09
21523,0.064058,7.635e-10
21524,0.056167,1.4172e-07
21525,0.049981,2.9398e-06
21526,0.0357,0.00046407
21527,0.020118,0.031635
21528,0.026908,0.0047996
21529,0.027163,0.0041988
21530,0.024006,0.010869
21531,0.099852,2.1974e-20
21532,0.185003,1.4926e-64
21533,0.038061,0.00017432
21534,0.046984,4.3513e-06
21535,0.054115,7.2973e-08
21536,0.041077,2.0999e-05
21537,0.039173,9.5182e-05
21538,0.046466,5.0194e-06
21539,0.07836,6.5839e-14
21540,0.044264,1.3626e-05
21541,0.072988,2.1902e-12
21542,0.083383,1.3974e-15
21543,0.084091,5.6943e-16
21544,0.087774,2.9919e-17
21545,0.079296,1.1154e-14
21546,0.054164,2.9388e-08
21547,0.04373,6.6152e-06
21548,0.039408,5.5203e-05
21549,0.036083,0.00017307
21550,0.053604,1.6785e-07
21551,0.05876,2.9177e-08
21552,0.052396,8.2516e-07
21553,0.037174,0.00031698
21554,0.016857,0.062384
21555,0.024208,0.010353
21556,0.025205,0.0070224
21557,0.097332,9.0005e-20
21558,0.044063,8.9596e-06
21559,0.070336,8.1045e-12
21560,0.058676,5.9453e-09
21561,0.041438,4.1821e-05
21562,0.058051,2.3858e-08
21563,0.106953,2.5389e-23
21564,0.070646,5.2372e-11
21565,0.098125,8.9245e-20
21566,0.106895,1.681e-23
21567,0.091228,4.7216e-18
21568,0.066626,6.7131e-11
21569,0.078602,2.4677e-14
21570,0.074333,6.0114e-13
21571,0.075425,8.7862e-14
21572,0.066509,2.886e-11
21573,0.04225,1.3562e-05
21574,0.026042,0.0065839
21575,0.028159,0.0043264
21576,0.043351,3.0807e-05
21577,0.05592,1.1705e-07
21578,0.046457,6.632e-06
21579,0.037389,0.00025519
21580,0.023247,0.015745
21581,0.030223,0.0015763
21582,0.074128,1.782e-12
21583,0.108871,3.4456e-24
21584,0.137566,5.6123e-37
21585,0.113136,1.7513e-25
21586,0.094144,4.2323e-18
21587,0.107576,1.0916e-22
21588,0.130148,8.957e-32
21589,0.142276,3.0459e-39
21590,0.116013,8.7308e-28
21591,0.066578,4.2672e-11
21592,0.057177,1.3988e-08
21593,0.058048,1.2278e-08
21594,0.065259,1.4586e-10
21595,0.06585,1.4189e-10
21596,0.04809,1.8712e-06
21597,0.031001,0.0019284
21598,0.023974,0.014157
21599,0.022251,0.0206
21600,0.032735,0.0013626
21601,0.203743,0.75
21602,0.019028,0.034384
21603,0.025981,0.0066003
21604,0.205449,0.75
21605,0.123091,1.3772e-28
21606,0.126795,2.9847e-30
21607,0.170989,7.709e-56
21608,0.025984,0.007363
21609,0.022137,0.015787
21610,0.205238,0.75
21611,0.033739,0.00065016
21612,0.067438,9.6494e-11
21613,0.082764,9.4632e-16
21614,0.073431,6.4358e-13
21615,0.078536,8.2845e-14
21616,0.072357,3.5214e-12
21617,0.10905,6.9381e-25
21618,0.102809,5.7608e-23
21619,0.041313,4.4395e-05
21620,0.051257,3.8669e-07
21621,0.056231,1.2419e-08
21622,0.057944,4.9205e-09
21623,0.064058,7.635e-10
21624,0.056167,1.4172e-07
21625,0.049981,2.9398e-06
21626,0.0357,0.00046407
21627,0.020118,0.031635
21628,0.026908,0.0047996
21629,0.027163,0.0041988
21630,0.024006,0.010869
21631,0.099852,2.1974e-20
21632,0.185003,1.4926e-64
21633,0.038061,0.00017432
21634,0.046984,4.3513e-06
21635,0.054115,7.2973e-08
21636,0.041077,2.0999e-05
21637,0.039173,9.5182e-05
21638,0.046466,5.0194e-06
21639,0.07836,6.5839e-14
21640,0.044264,1.3626e-05
21641,0.072988,2.1902e-12
21642,0.083383,1.3974e-15
21643,0.084091,5.6943e-16
21644,0.087774,2.9919e-17
21645,0.079296,1.1154e-14
21646,0.054164,2.9388e-08
21647,0.04373,6.6152e-06
21648,0.039408,5.5203e-05
21649,0.036083,0.00017307
21650,0.053604,1.6785e-07
21651,0.05876,2.9177e-08
21652,0.052396,8.2516e-07
21653,0.037174,0.00031698
21654,0.016857,0.062384
21655,0.024208,0.010353
21656,0.025205,0.0070224
21657,0.097332,9.0005e-20
21658,0.044063,8.9596e-06
21659,0.070336,8.1045e-12
21660,0.058676,5.9453e-09
21661,0.041438,4.1821e-05
21662,0.058051,2.3858e-08
21663,0.106953,2.5389e-23
21664,0.070646,5.2372e-11
21665,0.098125,8.9245e-20
21666,0.106895,1.681e-23
21667,0.091228,4.7216e-18
21668,0.066626,6.7131e-11
21669,0.078602,2.4677e-14
21670,0.074333,6.0114e-13
21671,0.075425,8.7862e-14
21672,0.066509,2.886e-11
21673,0.04225,1.3562e-05
21674,0.026042,0.0065839
21675,0.028159,0.0043264
21676,0.043351,3.0807e-05
21677,0.05592,1.1705e-07
21678,0.046457,6.632e-06
21679,0.037389,0.00025519
21680,0.023247,0.015745
21681,0.030223,0.0015763
21682,0.074128,1.782e-12
21683,0.108871,3.4456e-24
21684,0.137566,5.6123e-37
21685,0.113136,1.7513e-25
21686,0.094144,4.2323e-18
21687,0.107576,1.0916e-22
21688,0.130148,8.957e-32
21689,0.142276,3.0459e-39
21690,0.116013,8.7308e-28
21691,0.066578,4.2672e-11
21692,0.057177,1.3988e-08
21693,0.058048,1.2278e-08
21694,0.065259,1.4586e-10
21695,0.06585,1.4189e-10
21696,0.04809,1.8712e-06
21697,0.031001,0.0019284
21698,0.023974,0.014157
21699,0.022251,0.0206
21700,0.032735,0.0013626
21701,0.203743,0.75
21702,0.019028,0.034384
21703,0.025981,0.0066003
21704,0.205449,0.75
21705,0.123091,1.3772e-28
21706,0.126795,2.9847e-30
21707,0.170989,7.709e-56
21708,0.025984,0.007363
21709,0.022137,0.015787
21710,0.205238,0.75
21711,0.033739,0.00065016
21712,0.067438,9.6494e-11
21713,0.082764,9.4632e-16
21714,0.073431,6.4358e-13
21715,0.078536,8.2845e-14
21716,0.072357,3.5214e-12
21717,0.10905,6.9381e-25
21718,0.102809,5.7608e-23
21719,0.041313,4.4395e-05
21720,0.051257,3.8669e-07
21721,0.056231,1.2419e-08
21722,0.057944,4.9205e-09
21723,0.064058,7.635e-10
21724,0.056167,1.4172e-07
21725,0.049981,2.9398e-06
21726,0.0357,0.00046407
21727,0.020118,0.031635
21728,0.026908,0.0047996
21729,0.027163,0.0041988
21730,0.024006,0.010869
21731,0.099852,2.1974e-20
21732,0.185003,1.4926e-64
21733,0.038061,0.00017432
21734,0.046984,4.3513e-06
21735,0.054115,7.2973e-08
21736,0.041077,2.0999e-05
21737,0.039173,9.5182e-05
21738,0.046466,5.0194e-06
21739,0.07836,6.5839e-14
21740,0.044264,1.3626e-05
21741,0.072988,2.1902e-12
21742,0.083383,1.3974e-15
21743,0.084091,5.6943e-16
21744,0.087774,2.9919e-17
21745,0.079296,1.1154e-14
21746,0.054164,2.9388e-08
21747,0.04373,6.6152e-06
21748,0.039408,5.5203e-05
21749,0.036083,0.00017307
21750,0.053604,1.6785e-07
21751,0.05876,2.9177e-08
21752,0.052396,8.2516e-07
21753,0.037174,0.00031698
21754,0.016857,0.062384
21755,0.024208,0.010353
21756,0.025205,0.0070224
21757,0.097332,9.0005e-20
21758,0.044063,8.9596e-06
21759,0.070336,8.1045e-12
21760,0.058676,5.9453e-09
21761,0.041438,4.1821e-05
21762,0.058051,2.3858e-08
21763,0.106953,2.5389e-23
21764,0.070646,5.2372e-11
21765,0.098125,8.9245e-20
21766,0.106895,1.681e-23
21767,0.091228,4.7216e-18
21768,0.066626,6.7131e-11
21769,0.078602,2.4677e-14
21770,0.074333,6.0114e-13
21771,0.075425,8.7862e-14
21772,0.066509,2.886e-11
21773,0.04225,1.3562e-05
21774,0.026042,0.0065839
21775,0.028159,0.0043264
21776,0.043351,3.0807e-05
21777,0.05592,1.1705e-07
21778,0.046457,6.632e-06
21779,0.037389,0.00025519
21780,0.023247,0.015745
21781,0.030223,0.0015763
21782,0.074128,1.782e-12
21783,0.108871,3.4456e-24
21784,0.137566,5.6123e-37
21785,0.113136,1.7513e-25
21786,0.094144,4.2323e-18
21787,0.107576,1.0916e-22
21788,0.130148,8.957e-32
21789,0.142276,3.0459e-39
21790,0.116013,8.7308e-28
21791,0.066578,4.2672e-11
21792,0.057177,1.3988e-08
21793,0.058048,1.2278e-08
21794,0.065259,1.4586e-10
21795,0.06585,1.4189e-10
21796,0.04809,1.8712e-06
21797,0.031001,0.0019284
21798,0.023974,0.014157
21799,0.022251,0.0206
21800,0.032735,0.0013626
21801,0.203743,0.75
21802,0.019028,0.034384
21803,0.025981,0.0066003
21804,0.205449,0.75
21805,0.123091,1.3772e-28
21806,0.126795,2.9847e-30
21807,0.170989,7.709e-56
21808,0.025984,0.007363
21809,0.022137,0.015787
21810,0.205238,0.75
21811,0.033739,0.00065016
21812,0.067438,9.6494e-11
21813,0.082764,9.4632e-16
21814,0.073431,6.4358e-13
21815,0.078536,8.2845e-14
21816,0.072357,3.5214e-12
21817,0.10905,6.9381e-25
21818,0.102809,5.7608e-23
21819,0.041313,4.4395e-05
21820,0.051257,3.8669e-07
21821,0.056231,1.2419e-08
21822,0.057944,4.9205e-09
21823,0.064058,7.635e-10
21824,0.056167,1.4172e-07
21825,0.049981,2.9398e-06
21826,0.0357,0.00046407
21827,0.020118,0.031635
21828,0.026908,0.0047996
21829,0.027163,0.0041988
21830,0.024006,0.010869
21831,0.099852,2.1974e-20
21832,0.185003,1.4926e-64
21833,0.038061,0.00017432
21834,0.046984,4.3513e-06
21835,0.054115,7.2973e-08
21836,0.041077,2.0999e-05
21837,0.039173,9.5182e-05
21838,0.046466,5.0194e-06
21839,0.07836,6.5839e-14
21840,0.044264,1.3626e-05
21841,0.072988,2.1902e-12
21842,0.083383,1.3974e-15
21843,0.084091,5.6943e-16
21844,0.087774,2.9919e-17
21845,0.079296,1.1154e-14
21846,0.054164,2.9388e-08
21847,0.04373,6.6152e-06
21848,0.039408,5.5203e-05
21849,0.036083,0.00017307
21850,0.053604,1.6785e-07
21851,0.05876,2.9177e-08
21852,0.052396,8.2516e-07
21853,0.037174,0.00031698
21854,0.016857,0.062384
21855,0.024208,0.010353
21856,0.025205,0.0070224
21857,0.097332,9.0005e-20
21858,0.044063,8.9596e-06
21859,0.070336,8.1045e-12
21860,0.058676,5.9453e-09
21861,0.041438,4.1821e-05
21862,0.058051,2.3858e-08
21863,0.106953,2.5389e-23
21864,0.070646,5.2372e-11
21865,0.098125,8.9245e-20
21866,0.106895,1.681e-23
21867,0.091228,4.7216e-18
21868,0.066626,6.7131e-11
21869,0.078602,2.4677e-14
21870,0.074333,6.0114e-13
21871,0.075425,8.7862e-14
21872,0.066509,2.886e-11
21873,0.04225,1.3562e-05
21874,0.026042,0.0065839
21875,0.028159,0.0043264
21876,0.043351,3.0807e-05
21877,0.05592,1.1705e-07
21878,0.046457,6.632e-06
21879,0.037389,0.00025519
21880,0.023247,0.015745
21881,0.030223,0.0015763
21882,0.074128,1.782e-12
21883,0.108871,3.4456e-24
21884,0.137566,5.6123e-37
21885,0.113136,1.7513e-25
21886,0.094144,4.2323e-18
21887,0.107576,1.0916e-22
21888,0.130148,8.957e-32
21889,0.142276,3.0459e-39
21890,0.116013,8.7308e-28
21891,0.066578,4.2672e-11
21892,0.057177,1.3988e-08
21893,0.058048,1.2278e-08
21894,0.065259,1.4586e-10
21895,0.06585,1.4189e-10
21896,0.04809,1.8712e-06
21897,0.031001,0.0019284
21898,0.023974,0.014157
21899,0.022251,0.0206
21900,0.032735,0.0013626
21901,0.203743,0.75
21902,0.019028,0.034384
21903,0.025981,0.0066003
21904,0.205449,0.75
21905,0.123091,1.3772e-28
21906,0.126795,2.9847e-30
21907,0.170989,7.709e-56
21908,0.025984,0.007363
21909,0.022137,0.015787
21910,0.205238,0.75
21911,0.033739,0.00065016
21912,0.067438,9.6494e-11
21913,0.082764,9.4632e-16
21914,0.073431,6.4358e-13
21915,0.078536,8.2845e-14
21916,0.072357,3.5214e-12
21917,0.10905,6.9381e-25
21918,0.102809,5.7608e-23
21919,0.041313,4.4395e-05
21920,0.051257,3.8669e-07
21921,0.056231,1.2419e-08
21922,0.057944,4.9205e-09
21923,0.064058,7.635e-10
21924,0.056167,1.4172e-07
21925,0.049981,2.9398e-06
21926,0.0357,0.00046407
21927,0.020118,0.031635
21928,0.026908,0.0047996
21929,0.027163,0.0041988
21930,0.024006,0.010869
21931,0.099852,2.1974e-20
21932,0.185003,1.4926e-64
21933,0.038061,0.00017432
21934,0.046984,4.3513e-06
21935,0.054115,7.2973e-08
21936,0.041077,2.0999e-05
21937,0.039173,9.5182e-05
21938,0.046466,5.0194e-06
21939,0.07836,6.5839e-14
21940,0.044264,1.3626e-05
21941,0.072988,2.1902e-12
21942,0.083383,1.3974e-15
21943,0.084091,5.6943e-16
21944,0.087774,2.9919e-17
21945,0.079296,1.1154e-14
21946,0.054164,2.9388e-08
21947,0.04373,6.6152e-06
21948,0.039408,5.5203e-05
21949,0.036083,0.00017307
21950,0.053604,1.6785e-07
21951,0.05876,2.9177e-08
21952,0.052396,8.2516e-07
21953,0.037174,0.00031698
21954,0.016857,0.062384
21955,0.024208,0.010353
21956,0.025205,0.0070224
21957,0.097332,9.0005e-20
21958,0.044063,8.9596e-06
21959,0.070336,8.1045e-12
21960,0.058676,5.9453e-09
21961,0.041438,4.1821e-05
21962,0.058051,2.3858e-08
21963,0.106953,2.5389e-23
21964,0.070646,5.2372e-11
21965,0.098125,8.9245e-20
21966,0.106895,1.681e-23
21967,0.091228,4.7216e-18
21968,0.066626,6.7131e-11
21969,0.078602,2.4677e-14
21970,0.074333,6.0114e-13
21971,0.075425,8.7862e-14
21972,0.066509,2.886e-11
21973,0.04225,1.3562e-05
21974,0.026042,0.0065839
21975,0.028159,0.0043264
21976,0.043351,3.0807e-05
21977,0.05592,1.1705e-07
21978,0.046457,6.632e-06
21979,0.037389,0.00025519
21980,0.023247,0.015745
21981,0.030223,0.0015763
21982,0.074128,1.782e-12
21983,0.108871,3.4456e-24
21984,0.137566,5.6123e-37
21985,0.113136,1.7513e-25
21986,0.094144,4.2323e-18
21987,0.107576,1.0916e-22
21988,0.130148,8.957e-32
21989,0.142276,3.0459e-39
21990,0.116013,8.7308e-28
21991,0.066578,4.2672e-11
21992,0.057177,1.3988e-08
21993,0.058048,1.2278e-08
21994,0.065259,1.4586e-10
21995,0.06585,1.4189e-10
21996,0.04809,1.8712e-06
21997,0.031001,0.0019284
21998,0.023974,0.014157
21999,0.022251,0.0206
22000,0.032735,0.0013626
22001,0.061389,2.4717e-09
22002,0.058145,1.2919e-08
22003,0.043576,8.5391e-06
22004,0.029714,0.0012438
22005,0.021994,0.013949
22006,0.018122,0.038659
22007,0.032048,0.00073583
22008,0.192893,3.1936e-72
22009,0.222216,4.442e-94
22010,0.254482,1.6732e-123
22011,0.271704,8.3987e-140
22012,0.248047,1.8729e-114
22013,0.175528,4.1634e-58
22014,0.156397,2.3381e-52
22015,0.219119,3.014e-94
22016,0.195635,2.0486e-74
22017,0.138653,4.6133e-39
22018,0.190087,8.9732e-69
22019,0.154505,3.8385e-47
22020,0.135537,8.1661e-38
22021,0.126887,8.2884e-34
22022,0.159744,5.553e-51
22023,0.16284,4.0457e-51
22024,0.131998,4.9859e-34
22025,0.104667,3.6009e-22
22026,0.080588,1.1815e-14
22027,0.064587,3.026e-10
22028,0.069044,2.0747e-11
22029,0.065236,1.7793e-10
22030,0.049847,6.2865e-07
22031,0.036526,0.00019418
22032,0.03243,0.00087676
22033,0.036097,0.00023894
22034,0.244475,5.9794e-114
22035,0.243236,4.3034e-112
22036,0.253582,4.2665e-122
22037,0.276977,9.9646e-145
22038,0.266237,5.5506e-134
22039,0.209138,4.4675e-83
22040,0.209812,2.0044e-85
22041,0.194229,5.8665e-72
22042,0.118546,1.1552e-29
22043,0.182879,2.7299e-64
22044,0.145031,3.3912e-42
22045,0.117623,2.9938e-29
22046,0.117989,5.0419e-30
22047,0.151418,7.2733e-47
22048,0.141709,5.3463e-40
22049,0.112509,1.0163e-25
22050,0.096978,1.2166e-19
22051,0.08114,9.874e-15
22052,0.055939,4.7479e-08
22053,0.059041,9.4087e-09
22054,0.05809,1.6517e-08
22055,0.043122,1.7793e-05
22056,0.035976,0.00024941
22057,0.034021,0.00053746
22058,0.032364,0.0012953
22059,0.204079,1.4474e-81
22060,0.263811,5.9106e-130
22061,0.286268,1.194e-150
22062,0.282791,3.6947e-148
22063,0.228436,3.8374e-100
22064,0.198853,4.422e-77
22065,0.197637,8.1711e-75
22066,0.113492,1.732e-27
22067,0.180275,5.541e-63
22068,0.144348,6.8475e-42
22069,0.105747,5.2023e-24
22070,0.114867,2.7468e-28
22071,0.135658,3.649e-38
22072,0.109739,2.4138e-25
22073,0.093711,1.1996e-18
22074,0.074396,1.6313e-12
22075,0.060522,5.3339e-09
22076,0.04423,1.1892e-05
22077,0.039636,6.1094e-05
22078,0.034282,0.00050594
22079,0.026236,0.0063106
22080,0.180461,5.8071e-65
22081,0.277773,5.5179e-142
22082,0.324193,1.8782e-189
22083,0.292176,1.8174e-153
22084,0.16988,1.3539e-53
22085,0.19761,5.7454e-77
22086,0.180094,5.3124e-62
22087,0.154823,6.7309e-47
22088,0.103501,5.746e-23
22089,0.110585,6.4867e-26
22090,0.111503,2.0797e-26
22091,0.085222,2.6871e-16
22092,0.087565,1.8036e-16
22093,0.068927,8.4566e-11
22094,0.055976,8.1749e-08
22095,0.043439,1.19e-05
22096,0.03493,0.00019066
22097,0.029203,0.0023204
22098,0.025171,0.0086629
22099,0.163072,3.3217e-50
22100,0.213335,1.8745e-84
22101,0.061389,2.4717e-09
22102,0.058145,1.2919e-08
22103,0.043576,8.5391e-06
22104,0.029714,0.0012438
22105,0.021994,0.013949
22106,0.018122,0.038659
22107,0.032048,0.00073583
22108,0.192893,3.1936e-72
22109,0.222216,4.442e-94
22110,0.254482,1.6732e-123
22111,0.271704,8.3987e-140
22112,0.248047,1.8729e-114
22113,0.175528,4.1634e-58
22114,0.156397,2.3381e-52
22115,0.219119,3.014e-94
22116,0.195635,2.0486e-74
22117,0.138653,4.6133e-39
22118,0.190087,8.9732e-69
22119,0.154505,3.8385e-47
22120,0.135537,8.1661e-38
22121,0.126887,8.2884e-34
22122,0.159744,5.553e-51
22123,0.16284,4.0457e-51
22124,0.131998,4.9859e-34
22125,0.104667,3.6009e-22
22126,0.080588,1.1815e-14
22127,0.064587,3.026e-10
22128,0.069044,2.0747e-11
22129,0.065236,1.7793e-10
22130,0.049847,6.2865e-07
22131,0.036526,0.00019418
22132,0.03243,0.00087676
22133,0.036097,0.00023894
22134,0.244475,5.9794e-114
22135,0.243236,4.3034e-112
22136,0.253582,4.2665e-122
22137,0.276977,9.9646e-145
22138,0.266237,5.5506e-134
22139,0.209138,4.4675e-83
22140,0.209812,2.0044e-85
22141,0.194229,5.8665e-72
22142,0.118546,1.1552e-29
22143,0.182879,2.7299e-64
22144,0.145031,3.3912e-42
22145,0.117623,2.9938e-29
22146,0.117989,5.0419e-30
22147,0.151418,7.2733e-47
22148,0.141709,5.3463e-40
22149,0.112509,1.0163e-25
22150,0.096978,1.2166e-19
22151,0.08114,9.874e-15
22152,0.055939,4.7479e-08
22153,0.059041,9.4087e-09
22154,0.05809,1.6517e-08
22155,0.043122,1.7793e-05
22156,0.035976,0.00024941
22157,0.034021,0.00053746
22158,0.032364,0.0012953
22159,0.204079,1.4474e-81
22160,0.263811,5.9106e-130
22161,0.286268,1.194e-150
22162,0.282791,3.6947e-148
22163,0.228436,3.8374e-100
22164,0.198853,4.422e-77
22165,0.197637,8.1711e-75
22166,0.113492,1.732e-27
22167,0.180275,5.541e-63
22168,0.144348,6.8475e-42
22169,0.105747,5.2023e-24
22170,0.114867,2.7468e-28
22171,0.135658,3.649e-38
22172,0.109739,2.4138e-25
22173,0.093711,1.1996e-18
22174,0.074396,1.6313e-12
22175,0.060522,5.3339e-09
22176,0.04423,1.1892e-05
22177,0.039636,6.1094e-05
22178,0.034282,0.00050594
22179,0.026236,0.0063106
22180,0.180461,5.8071e-65
22181,0.277773,5.5179e-142
22182,0.324193,1.8782e-189
22183,0.292176,1.8174e-153
22184,0.16988,1.3539e-53
22185,0.19761,5.7454e-77
22186,0.180094,5.3124e-62
22187,0.154823,6.7309e-47
22188,0.103501,5.746e-23
22189,0.110585,6.4867e-26
22190,0.111503,2.0797e-26
22191,0.085222,2.6871e-16
22192,0.087565,1.8036e-16
22193,0.068927,8.4566e-11
22194,0.055976,8.1749e-08
22195,0.043439,1.19e-05
22196,0.03493,0.00019066
22197,0.029203,0.0023204
22198,0.025171,0.0086629
22199,0.163072,3.3217e-50
22200,0.213335,1.8745e-84
22201,0.061389,2.4717e-09
22202,0.058145,1.2919e-08
22203,0.043576,8.5391e-06
22204,0.029714,0.0012438
22205,0.021994,0.013949
22206,0.018122,0.038659
22207,0.032048,0.00073583
22208,0.192893,3.1936e-72
22209,0.222216,4.442e-94
22210,0.254482,1.6732e-123
22211,0.271704,8.3987e-140
22212,0.248047,1.8729e-114
22213,0.175528,4.1634e-58
22214,0.156397,2.3381e-52
22215,0.219119,3.014e-94
22216,0.195635,2.0486e-74
22217,0.138653,4.6133e-39
22218,0.190087,8.9732e-69
22219,0.154505,3.8385e-47
22220,0.135537,8.1661e-38
22221,0.126887,8.2884e-34
22222,0.159744,5.553e-51
22223,0.16284,4.0457e-51
22224,0.131998,4.9859e-34
22225,0.104667,3.6009e-22
22226,0.080588,1.1815e-14
22227,0.064587,3.026e-10
22228,0.069044,2.0747e-11
22229,0.065236,1.7793e-10
22230,0.049847,6.2865e-07
22231,0.036526,0.00019418
22232,0.03243,0.00087676
22233,0.036097,0.00023894
22234,0.244475,5.9794e-114
22235,0.243236,4.3034e-112
22236,0.253582,4.2665e-122
22237,0.276977,9.9646e-145
22238,0.266237,5.5506e-134
22239,0.209138,4.4675e-83
22240,0.209812,2.0044e-85
22241,0.194229,5.8665e-72
22242,0.118546,1.1552e-29
22243,0.182879,2.7299e-64
22244,0.145031,3.3912e-42
22245,0.117623,2.9938e-29
22246,0.117989,5.0419e-30
22247,0.151418,7.2733e-47
22248,0.141709,5.3463e-40
22249,0.112509,1.0163e-25
22250,0.096978,1.2166e-19
22251,0.08114,9.874e-15
22252,0.055939,4.7479e-08
22253,0.059041,9.4087e-09
22254,0.05809,1.6517e-08
22255,0.043122,1.7793e-05
22256,0.035976,0.00024941
22257,0.034021,0.00053746
22258,0.032364,0.0012953
22259,0.204079,1.4474e-81
22260,0.263811,5.9106e-130
22261,0.286268,1.194e-150
22262,0.282791,3.6947e-148
22263,0.228436,3.8374e-100
22264,0.198853,4.422e-77
22265,0.197637,8.1711e-75
22266,0.113492,1.732e-27
22267,0.180275,5.541e-63
22268,0.144348,6.8475e-42
22269,0.105747,5.2023e-24
22270,0.114867,2.7468e-28
22271,0.135658,3.649e-38
22272,0.109739,2.4138e-25
22273,0.093711,1.1996e-18
22274,0.074396,1.6313e-12
22275,0.060522,5.3339e-09
22276,0.04423,1.1892e-05
22277,0.039636,6.1094e-05
22278,0.034282,0.00050594
22279,0.026236,0.0063106
22280,0.180461,5.8071e-65
22281,0.277773,5.5179e-142
22282,0.324193,1.8782e-189
22283,0.292176,1.8174e-153
22284,0.16988,1.3539e-53
22285,0.19761,5.7454e-77
22286,0.180094,5.3124e-62
22287,0.154823,6.7309e-47
22288,0.103501,5.746e-23
22289,0.110585,6.4867e-26
22290,0.111503,2.0797e-26
22291,0.085222,2.6871e-16
22292,0.087565,1.8036e-16
22293,0.068927,8.4566e-11
22294,0.055976,8.1749e-08
22295,0.043439,1.19e-05
22296,0.03493,0.00019066
22297,0.029203,0.0023204
22298,0.025171,0.0086629
22299,0.163072,3.3217e-50
22300,0.213335,1.8745e-84
22301,0.061389,2.4717e-09
22302,0.058145,1.2919e-08
22303,0.043576,8.5391e-06
22304,0.029714,0.0012438
22305,0.021994,0.013949
22306,0.018122,0.038659
22307,0.032048,0.00073583
22308,0.192893,3.1936e-72
22309,0.222216,4.442e-94
22310,0.254482,1.6732e-123
22311,0.271704,8.3987e-140
22312,0.248047,1.8729e-114
22313,0.175528,4.1634e-58
22314,0.156397,2.3381e-52
22315,0.219119,3.014e-94
22316,0.195635,2.0486e-74
22317,0.138653,4.6133e-39
22318,0.190087,8.9732e-69
22319,0.154505,3.8385e-47
22320,0.135537,8.1661e-38
22321,0.126887,8.2884e-34
22322,0.159744,5.553e-51
22323,0.16284,4.0457e-51
22324,0.131998,4.9859e-34
22325,0.104667,3.6009e-22
22326,0.080588,1.1815e-14
22327,0.064587,3.026e-10
22328,0.069044,2.0747e-11
22329,0.065236,1.7793e-10
22330,0.049847,6.2865e-07
22331,0.036526,0.00019418
22332,0.03243,0.00087676
22333,0.036097,0.00023894
22334,0.244475,5.9794e-114
22335,0.243236,4.3034e-112
22336,0.253582,4.2665e-122
22337,0.276977,9.9646e-145
22338,0.266237,5.5506e-134
22339,0.209138,4.4675e-83
22340,0.209812,2.0044e-85
22341,0.194229,5.8665e-72
22342,0.118546,1.1552e-29
22343,0.182879,2.7299e-64
22344,0.145031,3.3912e-42
22345,0.117623,2.9938e-29
22346,0.117989,5.0419e-30
22347,0.151418,7.2733e-47
22348,0.141709,5.3463e-40
22349,0.112509,1.0163e-25
22350,0.096978,1.2166e-19
22351,0.08114,9.874e-15
22352,0.055939,4.7479e-08
22353,0.059041,9.4087e-09
22354,0.05809,1.6517e-08
22355,0.043122,1.7793e-05
22356,0.035976,0.00024941
22357,0.034021,0.00053746
22358,0.032364,0.0012953
22359,0.204079,1.4474e-81
22360,0.263811,5.9106e-130
22361,0.286268,1.194e-150
22362,0.282791,3.6947e-148
22363,0.228436,3.8374e-100
22364,0.198853,4.422e-77
22365,0.197637,8.1711e-75
22366,0.113492,1.732e-27
22367,0.180275,5.541e-63
22368,0.144348,6.8475e-42
22369,0.105747,5.2023e-24
22370,0.114867,2.7468e-28
22371,0.135658,3.649e-38
22372,0.109739,2.4138e-25
22373,0.093711,1.1996e-18
22374,0.074396,1.6313e-12
22375,0.060522,5.3339e-09
22376,0.04423,1.1892e-05
22377,0.039636,6.1094e-05
22378,0.034282,0.00050594
22379,0.026236,0.0063106
22380,0.180461,5.8071e-65
22381,0.277773,5.5179e-142
22382,0.324193,1.8782e-189
22383,0.292176,1.8174e-153
22384,0.16988,1.3539e-53
22385,0.19761,5.7454e-77
22386,0.180094,5.3124e-62
22387,0.154823,6.7309e-47
22388,0.103501,5.746e-23
