region,heritability,pvalue
22406,0.077229,1.0405e-13
22407,0.07942,2.4339e-14
22408,0.082149,3.0504e-15
22409,0.078037,7.544e-14
22410,0.098801,5.5684e-20
22411,0.099384,3.1184e-20
22412,0.167835,8.0723e-53
22413,0.202396,1.0977e-74
22414,0.195996,1.1209e-73
22415,0.07875,2.6902e-13
22416,0.08692,2.1297e-16
22417,0.095506,1.0332e-19
22418,0.070065,2.8635e-11
22419,0.037025,0.00028313
22420,0.039403,8.5061e-05
22421,0.048239,1.444e-06
22422,0.051882,2.6447e-07
22423,0.044982,7.0002e-06
22424,0.027992,0.0034794
22425,0.029171,0.0020662
22426,0.142283,2.3642e-41
22427,0.119989,8.6936e-30
22428,0.103769,1.7411e-22
22429,0.082243,2.8582e-14
22430,0.14388,4.6391e-39
22431,0.288394,1.4976e-146
22432,0.284743,5.5697e-143
22433,0.129559,4.0814e-32
22434,0.136945,3.8407e-36
22435,0.120312,2.8283e-29
22436,0.093015,9.6722e-19
22437,0.082425,4.1388e-15
22438,0.092605,1.837e-18
22439,0.103967,1.0024e-22
22440,0.100569,2.2656e-21
22441,0.098958,3.2682e-20
22442,0.097558,5.8758e-20
22443,0.236857,2.0403e-101
22444,0.281518,3.1324e-143
22445,0.273344,2.4447e-144
22446,0.075149,5.4879e-13
22447,0.086307,1.5716e-16
22448,0.141247,1.9592e-41
22449,0.119524,4.8793e-30
22450,0.104221,3.5398e-23
22451,0.108878,2.2351e-24
22452,0.103332,1.6982e-21
22453,0.136701,2.1859e-36
22454,0.221995,4.9006e-91
22455,0.114914,1.5448e-26
22456,0.122564,4.7671e-30
22457,0.095563,1.9147e-19
22458,0.080064,2.2427e-14
22459,0.085475,4.9623e-16
22460,0.096536,1.4037e-19
22461,0.106582,4.4714e-23
22462,0.090195,2.8269e-17
22463,0.079689,5.3878e-14
22464,0.099316,3.1465e-20
22465,0.215909,1.9157e-85
22466,0.285211,2.4883e-144
22467,0.298146,3.4699e-162
22468,0.286846,4.8306e-149
22469,0.230998,1.8659e-97
22470,0.067839,3.4882e-11
22471,0.072498,6.8948e-12
22472,0.058366,3.2348e-08
22473,0.035413,0.00051494
22474,0.029015,0.003352
22475,0.028791,0.0030687
22476,0.117121,1.3306e-28
22477,0.104982,9.975e-24
22478,0.120089,5.0204e-30
22479,0.133666,1.0558e-35
22480,0.136967,2.0281e-36
22481,0.102427,2.0043e-21
22482,0.128187,1.3721e-31
22483,0.112953,2.708e-25
22484,0.090375,1.312e-17
22485,0.084084,1.1855e-15
22486,0.085512,1.4391e-15
22487,0.08769,3.6359e-16
22488,0.070538,3.8784e-11
22489,0.063773,1.6081e-09
22490,0.239176,5.0957e-101
22491,0.275607,1.7944e-132
22492,0.274176,7.9298e-131
22493,0.033945,0.00069029
22494,0.052138,2.2877e-07
22495,0.047903,8.4943e-07
22496,0.055514,2.4405e-08
22497,0.102332,8.0224e-22
22498,0.102207,1.1318e-21
22499,0.100393,9.5486e-22
22500,0.130379,6.7585e-35
22501,0.186965,5.3164e-64
22502,0.184888,4.3229e-61
22503,0.155152,2.7725e-45
22504,0.139276,7.8182e-38
22505,0.101566,1.0048e-21
22506,0.077229,1.0405e-13
22507,0.07942,2.4339e-14
22508,0.082149,3.0504e-15
22509,0.078037,7.544e-14
22510,0.098801,5.5684e-20
22511,0.099384,3.1184e-20
22512,0.167835,8.0723e-53
22513,0.202396,1.0977e-74
22514,0.195996,1.1209e-73
22515,0.07875,2.6902e-13
22516,0.08692,2.1297e-16
22517,0.095506,1.0332e-19
22518,0.070065,2.8635e-11
22519,0.037025,0.00028313
22520,0.039403,8.5061e-05
22521,0.048239,1.444e-06
22522,0.051882,2.6447e-07
22523,0.044982,7.0002e-06
22524,0.027992,0.0034794
22525,0.029171,0.0020662
22526,0.142283,2.3642e-41
22527,0.119989,8.6936e-30
22528,0.103769,1.7411e-22
22529,0.082243,2.8582e-14
22530,0.14388,4.6391e-39
22531,0.288394,1.4976e-146
22532,0.284743,5.5697e-143
22533,0.129559,4.0814e-32
22534,0.136945,3.8407e-36
22535,0.120312,2.8283e-29
22536,0.093015,9.6722e-19
22537,0.082425,4.1388e-15
22538,0.092605,1.837e-18
22539,0.103967,1.0024e-22
22540,0.100569,2.2656e-21
22541,0.098958,3.2682e-20
22542,0.097558,5.8758e-20
22543,0.236857,2.0403e-101
22544,0.281518,3.1324e-143
22545,0.273344,2.4447e-144
22546,0.075149,5.4879e-13
22547,0.086307,1.5716e-16
22548,0.141247,1.9592e-41
22549,0.119524,4.8793e-30
22550,0.104221,3.5398e-23
22551,0.108878,2.2351e-24
22552,0.103332,1.6982e-21
22553,0.136701,2.1859e-36
22554,0.221995,4.9006e-91
22555,0.114914,1.5448e-26
22556,0.122564,4.7671e-30
22557,0.095563,1.9147e-19
22558,0.080064,2.2427e-14
22559,0.085475,4.9623e-16
22560,0.096536,1.4037e-19
22561,0.106582,4.4714e-23
22562,0.090195,2.8269e-17
22563,0.079689,5.3878e-14
22564,0.099316,3.1465e-20
22565,0.215909,1.9157e-85
22566,0.285211,2.4883e-144
22567,0.298146,3.4699e-162
22568,0.286846,4.8306e-149
22569,0.230998,1.8659e-97
22570,0.067839,3.4882e-11
22571,0.072498,6.8948e-12
22572,0.058366,3.2348e-08
22573,0.035413,0.00051494
22574,0.029015,0.003352
22575,0.028791,0.0030687
22576,0.117121,1.3306e-28
22577,0.104982,9.975e-24
22578,0.120089,5.0204e-30
22579,0.133666,1.0558e-35
22580,0.136967,2.0281e-36
22581,0.102427,2.0043e-21
22582,0.128187,1.3721e-31
22583,0.112953,2.708e-25
22584,0.090375,1.312e-17
22585,0.084084,1.1855e-15
22586,0.085512,1.4391e-15
22587,0.08769,3.6359e-16
22588,0.070538,3.8784e-11
22589,0.063773,1.6081e-09
22590,0.239176,5.0957e-101
22591,0.275607,1.7944e-132
22592,0.274176,7.9298e-131
22593,0.033945,0.00069029
22594,0.052138,2.2877e-07
22595,0.047903,8.4943e-07
22596,0.055514,2.4405e-08
22597,0.102332,8.0224e-22
22598,0.102207,1.1318e-21
22599,0.100393,9.5486e-22
22600,0.130379,6.7585e-35
22601,0.186965,5.3164e-64
22602,0.184888,4.3229e-61
22603,0.155152,2.7725e-45
22604,0.139276,7.8182e-38
22605,0.101566,1.0048e-21
22606,0.077229,1.0405e-13
22607,0.07942,2.4339e-14
22608,0.082149,3.0504e-15
22609,0.078037,7.544e-14
22610,0.098801,5.5684e-20
22611,0.099384,3.1184e-20
22612,0.167835,8.0723e-53
22613,0.202396,1.0977e-74
22614,0.195996,1.1209e-73
22615,0.07875,2.6902e-13
22616,0.08692,2.1297e-16
22617,0.095506,1.0332e-19
22618,0.070065,2.8635e-11
22619,0.037025,0.00028313
22620,0.039403,8.5061e-05
22621,0.048239,1.444e-06
22622,0.051882,2.6447e-07
22623,0.044982,7.0002e-06
22624,0.027992,0.0034794
22625,0.029171,0.0020662
22626,0.142283,2.3642e-41
22627,0.119989,8.6936e-30
22628,0.103769,1.7411e-22
22629,0.082243,2.8582e-14
22630,0.14388,4.6391e-39
22631,0.288394,1.4976e-146
22632,0.284743,5.5697e-143
22633,0.129559,4.0814e-32
22634,0.136945,3.8407e-36
22635,0.120312,2.8283e-29
22636,0.093015,9.6722e-19
22637,0.082425,4.1388e-15
22638,0.092605,1.837e-18
22639,0.103967,1.0024e-22
22640,0.100569,2.2656e-21
22641,0.098958,3.2682e-20
22642,0.097558,5.8758e-20
22643,0.236857,2.0403e-101
22644,0.281518,3.1324e-143
22645,0.273344,2.4447e-144
22646,0.075149,5.4879e-13
22647,0.086307,1.5716e-16
22648,0.141247,1.9592e-41
22649,0.119524,4.8793e-30
22650,0.104221,3.5398e-23
22651,0.108878,2.2351e-24
22652,0.103332,1.6982e-21
22653,0.136701,2.1859e-36
22654,0.221995,4.9006e-91
22655,0.114914,1.5448e-26
22656,0.122564,4.7671e-30
22657,0.095563,1.9147e-19
22658,0.080064,2.2427e-14
22659,0.085475,4.9623e-16
22660,0.096536,1.4037e-19
22661,0.106582,4.4714e-23
22662,0.090195,2.8269e-17
22663,0.079689,5.3878e-14
22664,0.099316,3.1465e-20
22665,0.215909,1.9157e-85
22666,0.285211,2.4883e-144
22667,0.298146,3.4699e-162
22668,0.286846,4.8306e-149
22669,0.230998,1.8659e-97
22670,0.067839,3.4882e-11
22671,0.072498,6.8948e-12
22672,0.058366,3.2348e-08
22673,0.035413,0.00051494
22674,0.029015,0.003352
22675,0.028791,0.0030687
22676,0.117121,1.3306e-28
22677,0.104982,9.975e-24
22678,0.120089,5.0204e-30
22679,0.133666,1.0558e-35
22680,0.136967,2.0281e-36
22681,0.102427,2.0043e-21
22682,0.128187,1.3721e-31
22683,0.112953,2.708e-25
22684,0.090375,1.312e-17
22685,0.084084,1.1855e-15
22686,0.085512,1.4391e-15
22687,0.08769,3.6359e-16
22688,0.070538,3.8784e-11
22689,0.063773,1.6081e-09
22690,0.239176,5.0957e-101
22691,0.275607,1.7944e-132
22692,0.274176,7.9298e-131
22693,0.033945,0.00069029
22694,0.052138,2.2877e-07
22695,0.047903,8.4943e-07
22696,0.055514,2.4405e-08
22697,0.102332,8.0224e-22
22698,0.102207,1.1318e-21
22699,0.100393,9.5486e-22
22700,0.130379,6.7585e-35
22701,0.186965,5.3164e-64
22702,0.184888,4.3229e-61
22703,0.155152,2.7725e-45
22704,0.139276,7.8182e-38
22705,0.101566,1.0048e-21
22706,0.077229,1.0405e-13
22707,0.07942,2.4339e-14
22708,0.082149,3.0504e-15
22709,0.078037,7.544e-14
22710,0.098801,5.5684e-20
22711,0.099384,3.1184e-20
22712,0.167835,8.0723e-53
22713,0.202396,1.0977e-74
22714,0.195996,1.1209e-73
22715,0.07875,2.6902e-13
22716,0.08692,2.1297e-16
22717,0.095506,1.0332e-19
22718,0.070065,2.8635e-11
22719,0.037025,0.00028313
22720,0.039403,8.5061e-05
22721,0.048239,1.444e-06
22722,0.051882,2.6447e-07
22723,0.044982,7.0002e-06
22724,0.027992,0.0034794
22725,0.029171,0.0020662
22726,0.142283,2.3642e-41
22727,0.119989,8.6936e-30
22728,0.103769,1.7411e-22
22729,0.082243,2.8582e-14
22730,0.14388,4.6391e-39
22731,0.288394,1.4976e-146
22732,0.284743,5.5697e-143
22733,0.129559,4.0814e-32
22734,0.136945,3.8407e-36
22735,0.120312,2.8283e-29
22736,0.093015,9.6722e-19
22737,0.082425,4.1388e-15
22738,0.092605,1.837e-18
22739,0.103967,1.0024e-22
22740,0.100569,2.2656e-21
22741,0.098958,3.2682e-20
22742,0.097558,5.8758e-20
22743,0.236857,2.0403e-101
22744,0.281518,3.1324e-143
22745,0.273344,2.4447e-144
22746,0.075149,5.4879e-13
22747,0.086307,1.5716e-16
22748,0.141247,1.9592e-41
22749,0.119524,4.8793e-30
22750,0.104221,3.5398e-23
22751,0.108878,2.2351e-24
22752,0.103332,1.6982e-21
22753,0.136701,2.1859e-36
22754,0.221995,4.9006e-91
22755,0.114914,1.5448e-26
22756,0.122564,4.7671e-30
22757,0.095563,1.9147e-19
22758,0.080064,2.2427e-14
22759,0.085475,4.9623e-16
22760,0.096536,1.4037e-19
22761,0.106582,4.4714e-23
22762,0.090195,2.8269e-17
22763,0.079689,5.3878e-14
22764,0.099316,3.1465e-20
22765,0.215909,1.9157e-85
22766,0.285211,2.4883e-144
22767,0.298146,3.4699e-162
22768,0.286846,4.8306e-149
22769,0.230998,1.8659e-97
22770,0.067839,3.4882e-11
22771,0.072498,6.8948e-12
22772,0.058366,3.2348e-08
22773,0.035413,0.00051494
22774,0.029015,0.003352
22775,0.028791,0.0030687
22776,0.117121,1.3306e-28
22777,0.104982,9.975e-24
22778,0.120089,5.0204e-30
22779,0.133666,1.0558e-35
22780,0.136967,2.0281e-36
22781,0.102427,2.0043e-21
22782,0.128187,1.3721e-31
22783,0.112953,2.708e-25
22784,0.090375,1.312e-17
22785,0.084084,1.1855e-15
22786,0.085512,1.4391e-15
22787,0.08769,3.6359e-16
22788,0.070538,3.8784e-11
22789,0.063773,1.6081e-09
22790,0.239176,5.0957e-101
22791,0.275607,1.7944e-132
22792,0.274176,7.9298e-131
22793,0.033945,0.00069029
22794,0.052138,2.2877e-07
22795,0.047903,8.4943e-07
22796,0.055514,2.4405e-08
22797,0.102332,8.0224e-22
22798,0.102207,1.1318e-21
22799,0.100393,9.5486e-22
22800,0.130379,6.7585e-35
22801,0.186965,5.3164e-64
22802,0.184888,4.3229e-61
22803,0.155152,2.7725e-45
22804,0.139276,7.8182e-38
22805,0.101566,1.0048e-21
22806,0.077229,1.0405e-13
22807,0.07942,2.4339e-14
22808,0.082149,3.0504e-15
22809,0.078037,7.544e-14
22810,0.098801,5.5684e-20
22811,0.099384,3.1184e-20
22812,0.167835,8.0723e-53
22813,0.202396,1.0977e-74
22814,0.195996,1.1209e-73
22815,0.07875,2.6902e-13
22816,0.08692,2.1297e-16
22817,0.095506,1.0332e-19
22818,0.070065,2.8635e-11
22819,0.037025,0.00028313
22820,0.039403,8.5061e-05
22821,0.048239,1.444e-06
22822,0.051882,2.6447e-07
22823,0.044982,7.0002e-06
22824,0.027992,0.0034794
22825,0.029171,0.0020662
22826,0.142283,2.3642e-41
22827,0.119989,8.6936e-30
22828,0.103769,1.7411e-22
22829,0.082243,2.8582e-14
22830,0.14388,4.6391e-39
22831,0.288394,1.4976e-146
22832,0.284743,5.5697e-143
22833,0.129559,4.0814e-32
22834,0.136945,3.8407e-36
22835,0.120312,2.8283e-29
22836,0.093015,9.6722e-19
22837,0.082425,4.1388e-15
22838,0.092605,1.837e-18
22839,0.103967,1.0024e-22
22840,0.100569,2.2656e-21
22841,0.098958,3.2682e-20
22842,0.097558,5.8758e-20
22843,0.236857,2.0403e-101
22844,0.281518,3.1324e-143
22845,0.273344,2.4447e-144
22846,0.075149,5.4879e-13
22847,0.086307,1.5716e-16
22848,0.141247,1.9592e-41
22849,0.119524,4.8793e-30
22850,0.104221,3.5398e-23
22851,0.108878,2.2351e-24
22852,0.103332,1.6982e-21
22853,0.136701,2.1859e-36
22854,0.221995,4.9006e-91
22855,0.114914,1.5448e-26
22856,0.122564,4.7671e-30
22857,0.095563,1.9147e-19
22858,0.080064,2.2427e-14
22859,0.085475,4.9623e-16
22860,0.096536,1.4037e-19
22861,0.106582,4.4714e-23
22862,0.090195,2.8269e-17
22863,0.079689,5.3878e-14
22864,0.099316,3.1465e-20
22865,0.215909,1.9157e-85
22866,0.285211,2.4883e-144
22867,0.298146,3.4699e-162
22868,0.286846,4.8306e-149
22869,0.230998,1.8659e-97
22870,0.067839,3.4882e-11
22871,0.072498,6.8948e-12
22872,0.058366,3.2348e-08
22873,0.035413,0.00051494
22874,0.029015,0.003352
22875,0.028791,0.0030687
22876,0.117121,1.3306e-28
22877,0.104982,9.975e-24
22878,0.120089,5.0204e-30
22879,0.133666,1.0558e-35
22880,0.136967,2.0281e-36
22881,0.102427,2.0043e-21
22882,0.128187,1.3721e-31
22883,0.112953,2.708e-25
22884,0.090375,1.312e-17
22885,0.084084,1.1855e-15
22886,0.085512,1.4391e-15
22887,0.08769,3.6359e-16
22888,0.070538,3.8784e-11
22889,0.063773,1.6081e-09
22890,0.239176,5.0957e-101
22891,0.275607,1.7944e-132
22892,0.274176,7.9298e-131
22893,0.033945,0.00069029
22894,0.052138,2.2877e-07
22895,0.047903,8.4943e-07
22896,0.055514,2.4405e-08
22897,0.102332,8.0224e-22
22898,0.102207,1.1318e-21
22899,0.100393,9.5486e-22
22900,0.130379,6.7585e-35
22901,0.186965,5.3164e-64
22902,0.184888,4.3229e-61
22903,0.155152,2.7725e-45
22904,0.139276,7.8182e-38
22905,0.101566,1.0048e-21
22906,0.077229,1.0405e-13
22907,0.07942,2.4339e-14
22908,0.082149,3.0504e-15
22909,0.078037,7.544e-14
22910,0.098801,5.5684e-20
22911,0.099384,3.1184e-20
22912,0.167835,8.0723e-53
22913,0.202396,1.0977e-74
22914,0.195996,1.1209e-73
22915,0.07875,2.6902e-13
22916,0.08692,2.1297e-16
22917,0.095506,1.0332e-19
22918,0.070065,2.8635e-11
22919,0.037025,0.00028313
22920,0.039403,8.5061e-05
22921,0.048239,1.444e-06
22922,0.051882,2.6447e-07
22923,0.044982,7.0002e-06
22924,0.027992,0.0034794
22925,0.029171,0.0020662
22926,0.142283,2.3642e-41
22927,0.119989,8.6936e-30
22928,0.103769,1.7411e-22
22929,0.082243,2.8582e-14
22930,0.14388,4.6391e-39
22931,0.288394,1.4976e-146
22932,0.284743,5.5697e-143
22933,0.129559,4.0814e-32
22934,0.136945,3.8407e-36
22935,0.120312,2.8283e-29
22936,0.093015,9.6722e-19
22937,0.082425,4.1388e-15
22938,0.092605,1.837e-18
22939,0.103967,1.0024e-22
22940,0.100569,2.2656e-21
22941,0.098958,3.2682e-20
22942,0.097558,5.8758e-20
22943,0.236857,2.0403e-101
22944,0.281518,3.1324e-143
22945,0.273344,2.4447e-144
22946,0.075149,5.4879e-13
22947,0.086307,1.5716e-16
22948,0.141247,1.9592e-41
22949,0.119524,4.8793e-30
22950,0.104221,3.5398e-23
22951,0.108878,2.2351e-24
22952,0.103332,1.6982e-21
22953,0.136701,2.1859e-36
22954,0.221995,4.9006e-91
22955,0.114914,1.5448e-26
22956,0.122564,4.7671e-30
22957,0.095563,1.9147e-19
22958,0.080064,2.2427e-14
22959,0.085475,4.9623e-16
22960,0.096536,1.4037e-19
22961,0.106582,4.4714e-23
22962,0.090195,2.8269e-17
22963,0.079689,5.3878e-14
22964,0.099316,3.1465e-20
22965,0.215909,1.9157e-85
22966,0.285211,2.4883e-144
22967,0.298146,3.4699e-162
22968,0.286846,4.8306e-149
22969,0.230998,1.8659e-97
22970,0.067839,3.4882e-11
22971,0.072498,6.8948e-12
22972,0.058366,3.2348e-08
22973,0.035413,0.00051494
22974,0.029015,0.003352
22975,0.028791,0.0030687
22976,0.117121,1.3306e-28
22977,0.104982,9.975e-24
22978,0.120089,5.0204e-30
22979,0.133666,1.0558e-35
22980,0.136967,2.0281e-36
22981,0.102427,2.0043e-21
22982,0.128187,1.3721e-31
22983,0.112953,2.708e-25
22984,0.090375,1.312e-17
22985,0.084084,1.1855e-15
22986,0.085512,1.4391e-15
22987,0.08769,3.6359e-16
22988,0.070538,3.8784e-11
22989,0.063773,1.6081e-09
22990,0.239176,5.0957e-101
22991,0.275607,1.7944e-132
22992,0.274176,7.9298e-131
22993,0.033945,0.00069029
22994,0.052138,2.2877e-07
22995,0.047903,8.4943e-07
22996,0.055514,2.4405e-08
22997,0.102332,8.0224e-22
22998,0.102207,1.1318e-21
22999,0.100393,9.5486e-22
23000,0.130379,6.7585e-35
23001,0.052139,4.9577e-07
23002,0.040336,6.3314e-05
23003,0.033888,0.00067891
23004,0.038409,9.6513e-05
23005,0.034405,0.00028643
23006,0.018324,0.03738
23007,0.20525,0.75
23008,0.03353,0.00050707
23009,0.047949,3.2702e-06
23010,0.059228,1.7149e-08
23011,0.066446,4.9953e-10
23012,0.062283,2.6267e-09
23013,0.059948,1.1781e-08
23014,0.051927,5.1475e-07
23015,0.047644,3.1959e-06
23016,0.058533,2.7222e-08
23017,0.086662,4.1461e-16
23018,0.071158,4.661e-11
23019,0.052797,6.0158e-07
23020,0.073047,2.4969e-12
23021,0.072578,1.9455e-12
23022,0.069269,1.6522e-11
23023,0.043752,2.0427e-05
23024,0.042176,3.5147e-05
23025,0.037008,0.00024491
23026,0.033634,0.00073048
23027,0.027031,0.0039346
23028,0.205023,0.75
23029,0.020314,0.019405
23030,0.205485,0.75
23031,0.024642,0.01034
23032,0.061084,2.8398e-09
23033,0.04455,7.3342e-06
23034,0.04776,2.6121e-06
23035,0.067399,4.1152e-11
23036,0.074927,1.1851e-12
23037,0.074285,1.3277e-12
23038,0.073781,1.4082e-12
23039,0.050134,1.0703e-06
23040,0.05551,2.6706e-07
23041,0.053941,3.2772e-07
23042,0.091753,1.0375e-18
23043,0.080587,2.9166e-15
23044,0.179373,3.7841e-61
23045,0.167833,1.6833e-54
23046,0.147834,1.935e-42
23047,0.11125,1.1446e-25
23048,0.065172,2.0081e-10
23049,0.041795,4.2478e-05
23050,0.06053,5.9394e-09
23051,0.059827,7.8455e-09
23052,0.042124,2.7997e-05
23053,0.021065,0.017662
23054,0.204132,0.75
23055,0.08601,2.4392e-16
23056,0.069436,9.8213e-12
23057,0.053484,1.0748e-07
23058,0.082717,2.5465e-15
23059,0.08665,1.1724e-16
23060,0.087231,4.8066e-17
23061,0.043538,2.3582e-05
23062,0.057996,5.1812e-08
23063,0.07331,2.1568e-12
23064,0.100275,1.7183e-21
23065,0.07751,6.3243e-14
23066,0.149914,4.422e-45
23067,0.185644,7.8685e-68
23068,0.180182,1.7288e-63
23069,0.147141,4.2881e-43
23070,0.105355,1.4337e-23
23071,0.076224,4.3025e-13
23072,0.051468,4.0884e-07
23073,0.037417,0.0001474
23074,0.204815,0.75
23075,0.203833,0.75
23076,0.018573,0.042228
23077,0.108104,2.1444e-24
23078,0.094594,5.3785e-20
23079,0.088987,4.4548e-18
23080,0.092922,8.3278e-19
23081,0.067405,1.2028e-10
23082,0.080487,1.3878e-14
23083,0.090711,3.0275e-18
23084,0.057442,2.9768e-08
23085,0.06508,2.2887e-10
23086,0.071726,9.0764e-12
23087,0.076536,1.5241e-13
23088,0.159605,1.2203e-50
23089,0.177764,1.6355e-62
23090,0.183092,1.5981e-65
23091,0.148718,1.0988e-44
23092,0.108899,2.8497e-25
23093,0.075533,5.5602e-13
23094,0.065909,2.0658e-10
23095,0.047696,2.3928e-06
23096,0.035782,0.00026958
23097,0.039963,5.9916e-05
23098,0.205451,0.75
23099,0.204157,0.75
23100,0.021643,0.01995
23101,0.052139,4.9577e-07
23102,0.040336,6.3314e-05
23103,0.033888,0.00067891
23104,0.038409,9.6513e-05
23105,0.034405,0.00028643
23106,0.018324,0.03738
23107,0.20525,0.75
23108,0.03353,0.00050707
23109,0.047949,3.2702e-06
23110,0.059228,1.7149e-08
23111,0.066446,4.9953e-10
23112,0.062283,2.6267e-09
23113,0.059948,1.1781e-08
23114,0.051927,5.1475e-07
23115,0.047644,3.1959e-06
23116,0.058533,2.7222e-08
23117,0.086662,4.1461e-16
23118,0.071158,4.661e-11
23119,0.052797,6.0158e-07
23120,0.073047,2.4969e-12
23121,0.072578,1.9455e-12
23122,0.069269,1.6522e-11
23123,0.043752,2.0427e-05
23124,0.042176,3.5147e-05
23125,0.037008,0.00024491
23126,0.033634,0.00073048
23127,0.027031,0.0039346
23128,0.205023,0.75
23129,0.020314,0.019405
23130,0.205485,0.75
23131,0.024642,0.01034
23132,0.061084,2.8398e-09
23133,0.04455,7.3342e-06
23134,0.04776,2.6121e-06
23135,0.067399,4.1152e-11
23136,0.074927,1.1851e-12
23137,0.074285,1.3277e-12
23138,0.073781,1.4082e-12
23139,0.050134,1.0703e-06
23140,0.05551,2.6706e-07
23141,0.053941,3.2772e-07
23142,0.091753,1.0375e-18
23143,0.080587,2.9166e-15
23144,0.179373,3.7841e-61
23145,0.167833,1.6833e-54
23146,0.147834,1.935e-42
23147,0.11125,1.1446e-25
23148,0.065172,2.0081e-10
23149,0.041795,4.2478e-05
23150,0.06053,5.9394e-09
23151,0.059827,7.8455e-09
23152,0.042124,2.7997e-05
23153,0.021065,0.017662
23154,0.204132,0.75
23155,0.08601,2.4392e-16
23156,0.069436,9.8213e-12
23157,0.053484,1.0748e-07
23158,0.082717,2.5465e-15
23159,0.08665,1.1724e-16
23160,0.087231,4.8066e-17
23161,0.043538,2.3582e-05
23162,0.057996,5.1812e-08
23163,0.07331,2.1568e-12
23164,0.100275,1.7183e-21
23165,0.07751,6.3243e-14
23166,0.149914,4.422e-45
23167,0.185644,7.8685e-68
23168,0.180182,1.7288e-63
23169,0.147141,4.2881e-43
23170,0.105355,1.4337e-23
23171,0.076224,4.3025e-13
23172,0.051468,4.0884e-07
23173,0.037417,0.0001474
23174,0.204815,0.75
23175,0.203833,0.75
23176,0.018573,0.042228
23177,0.108104,2.1444e-24
23178,0.094594,5.3785e-20
23179,0.088987,4.4548e-18
23180,0.092922,8.3278e-19
23181,0.067405,1.2028e-10
23182,0.080487,1.3878e-14
23183,0.090711,3.0275e-18
23184,0.057442,2.9768e-08
23185,0.06508,2.2887e-10
23186,0.071726,9.0764e-12
23187,0.076536,1.5241e-13
23188,0.159605,1.2203e-50
23189,0.177764,1.6355e-62
23190,0.183092,1.5981e-65
23191,0.148718,1.0988e-44
23192,0.108899,2.8497e-25
23193,0.075533,5.5602e-13
23194,0.065909,2.0658e-10
23195,0.047696,2.3928e-06
23196,0.035782,0.00026958
23197,0.039963,5.9916e-05
23198,0.205451,0.75
23199,0.204157,0.75
23200,0.021643,0.01995
23201,0.052139,4.9577e-07
23202,0.040336,6.3314e-05
23203,0.033888,0.00067891
23204,0.038409,9.6513e-05
23205,0.034405,0.00028643
23206,0.018324,0.03738
23207,0.20525,0.75
23208,0.03353,0.00050707
23209,0.047949,3.2702e-06
23210,0.059228,1.7149e-08
23211,0.066446,4.9953e-10
23212,0.062283,2.6267e-09
23213,0.059948,1.1781e-08
23214,0.051927,5.1475e-07
23215,0.047644,3.1959e-06
23216,0.058533,2.7222e-08
23217,0.086662,4.1461e-16
23218,0.071158,4.661e-11
23219,0.052797,6.0158e-07
23220,0.073047,2.4969e-12
23221,0.072578,1.9455e-12
23222,0.069269,1.6522e-11
23223,0.043752,2.0427e-05
23224,0.042176,3.5147e-05
23225,0.037008,0.00024491
23226,0.033634,0.00073048
23227,0.027031,0.0039346
23228,0.205023,0.75
23229,0.020314,0.019405
23230,0.205485,0.75
23231,0.024642,0.01034
23232,0.061084,2.8398e-09
23233,0.04455,7.3342e-06
23234,0.04776,2.6121e-06
23235,0.067399,4.1152e-11
23236,0.074927,1.1851e-12
23237,0.074285,1.3277e-12
23238,0.073781,1.4082e-12
23239,0.050134,1.0703e-06
23240,0.05551,2.6706e-07
23241,0.053941,3.2772e-07
23242,0.091753,1.0375e-18
23243,0.080587,2.9166e-15
23244,0.179373,3.7841e-61
23245,0.167833,1.6833e-54
23246,0.147834,1.935e-42
23247,0.11125,1.1446e-25
23248,0.065172,2.0081e-10
23249,0.041795,4.2478e-05
23250,0.06053,5.9394e-09
23251,0.059827,7.8455e-09
23252,0.042124,2.7997e-05
23253,0.021065,0.017662
23254,0.204132,0.75
23255,0.08601,2.4392e-16
23256,0.069436,9.8213e-12
23257,0.053484,1.0748e-07
23258,0.082717,2.5465e-15
23259,0.08665,1.1724e-16
23260,0.087231,4.8066e-17
23261,0.043538,2.3582e-05
23262,0.057996,5.1812e-08
23263,0.07331,2.1568e-12
23264,0.100275,1.7183e-21
23265,0.07751,6.3243e-14
23266,0.149914,4.422e-45
23267,0.185644,7.8685e-68
23268,0.180182,1.7288e-63
23269,0.147141,4.2881e-43
23270,0.105355,1.4337e-23
23271,0.076224,4.3025e-13
23272,0.051468,4.0884e-07
23273,0.037417,0.0001474
23274,0.204815,0.75
23275,0.203833,0.75
23276,0.018573,0.042228
23277,0.108104,2.1444e-24
23278,0.094594,5.3785e-20
23279,0.088987,4.4548e-18
23280,0.092922,8.3278e-19
23281,0.067405,1.2028e-10
23282,0.080487,1.3878e-14
23283,0.090711,3.0275e-18
23284,0.057442,2.9768e-08
23285,0.06508,2.2887e-10
23286,0.071726,9.0764e-12
23287,0.076536,1.5241e-13
23288,0.159605,1.2203e-50
23289,0.177764,1.6355e-62
23290,0.183092,1.5981e-65
23291,0.148718,1.0988e-44
23292,0.108899,2.8497e-25
23293,0.075533,5.5602e-13
23294,0.065909,2.0658e-10
23295,0.047696,2.3928e-06
23296,0.035782,0.00026958
23297,0.039963,5.9916e-05
23298,0.205451,0.75
23299,0.204157,0.75
23300,0.021643,0.01995
