region,heritability,pvalue
20491,0.217318,0.75
20492,0.002589,0.75
20493,0.313543,0.081803
20494,0.180958,0.20623
20495,0.134067,0.27883
20496,0.177408,0.2295
20497,0.368669,0.051479
20498,0.380217,0.75
20499,0.306356,0.75
20500,0.229276,0.75
20501,0.308027,0.75
20502,0.308481,0.072659
20503,0.267095,0.099142
20504,0.28551,0.75
20505,0.013381,0.47634
20506,0.333061,0.75
20507,0.380717,0.75
20508,0.329551,0.75
20509,0.049151,0.40881
20510,0.284878,0.091929
20511,0.12363,0.26129
20512,0.11871,0.265
20513,0.060687,0.37685
20514,0.217235,0.75
20515,0.283485,0.75
20516,0.299011,0.076114
20517,0.211553,0.14799
20518,0.191913,0.17503
20519,0.339276,0.75
20520,0.110695,0.30383
20521,0.573595,0.0040227
20522,0.470469,0.016113
20523,0.232393,0.1504
20524,0.098001,0.3382
20525,0.174689,0.2207
20526,0.227078,0.75
20527,0.004768,0.75
20528,0.209496,0.75
20529,0.402417,0.75
20530,0.335257,0.75
20531,0.093398,0.32605
20532,0.105909,0.75
20533,0.222114,0.75
20534,0.382885,0.75
20535,0.383023,0.75
20536,0.305157,0.75
20537,0.180489,0.20504
20538,0.339105,0.050789
20539,0.211645,0.13278
20540,0.190218,0.16308
20541,0.222348,0.75
20542,0.19659,0.16618
20543,0.336227,0.053404
20544,0.292216,0.085154
20545,0.132896,0.27987
20546,0.068452,0.75
20547,0.013728,0.75
20548,0.211902,0.75
20549,0.006744,0.48677
20550,0.332943,0.75
20551,0.012279,0.75
20552,0.40482,0.75
20553,0.047914,0.40876
20554,0.261896,0.10356
20555,0.015806,0.47324
20556,0.324211,0.75
20557,0.341163,0.75
20558,0.317177,0.75
20559,0.108343,0.3141
20560,0.339685,0.053214
20561,0.303637,0.064942
20562,0.258964,0.096382
20563,0.13592,0.25321
20564,0.223892,0.75
20565,0.184008,0.17779
20566,0.21294,0.13816
20567,0.120765,0.27937
20568,0.230266,0.1388
20569,0.063577,0.38938
20570,0.381537,0.75
20571,0.382536,0.75
20572,0.284914,0.75
20573,0.22495,0.75
20574,0.209165,0.75
20575,0.120125,0.28266
20576,0.058685,0.39024
20577,0.015141,0.75
20578,0.381346,0.75
20579,0.283095,0.75
20580,0.174526,0.20472
20581,0.078242,0.36278
20582,0.11509,0.75
20583,0.383563,0.75
20584,0.330895,0.75
20585,0.068082,0.37248
20586,0.197306,0.17744
20587,0.082784,0.34828
20588,0.265553,0.10245
20589,0.133558,0.26379
20590,0.259811,0.097442
20591,0.352586,0.042897
20592,0.227575,0.13652
20593,0.168758,0.19692
20594,0.260227,0.095864
20595,0.280278,0.08891
20596,0.319192,0.061918
20597,0.222477,0.14722
20598,0.220544,0.75
20599,0.304957,0.75
20600,0.121843,0.28853
20601,0.051909,0.4045
20602,0.405113,0.75
20603,0.20092,0.16112
20604,0.477687,0.010365
20605,0.549078,0.0038166
20606,0.40717,0.029389
20607,0.231419,0.75
20608,0.403061,0.75
20609,0.406002,0.75
20610,0.332845,0.75
20611,0.220107,0.75
20612,0.226824,0.75
20613,0.306995,0.75
20614,0.075208,0.35098
20615,0.227679,0.1258
20616,0.171208,0.20402
20617,0.001784,0.75
20618,0.121808,0.2935
20619,0.073144,0.37375
20620,0.001393,0.75
20621,0.069479,0.37838
20622,0.012634,0.75
20623,0.330029,0.75
20624,0.404978,0.75
20625,0.280193,0.75
20626,0.012814,0.47868
20627,0.283902,0.077362
20628,0.271867,0.093943
20629,0.270821,0.095412
20630,0.115953,0.28605
20631,0.282801,0.096325
20632,0.416408,0.021748
20633,0.349128,0.036218
20634,0.378052,0.028456
20635,0.206516,0.16028
20636,0.1095,0.75
20637,0.236964,0.75
20638,0.115153,0.30244
20639,0.202107,0.14985
20640,0.437406,0.012551
20641,0.708882,0.00015863
20642,0.561765,0.0029663
20643,0.330843,0.75
20644,0.381208,0.75
20645,0.404633,0.75
20646,0.415075,0.75
20647,0.405545,0.75
20648,0.383917,0.75
20649,0.38322,0.75
20650,0.32894,0.75
20651,0.205771,0.75
20652,0.16881,0.20261
20653,0.181102,0.19138
20654,0.004983,0.49258
20655,0.316912,0.75
20656,0.336279,0.75
20657,0.338842,0.75
20658,0.230549,0.75
20659,0.232509,0.75
20660,0.232877,0.75
20661,0.334811,0.75
20662,0.335437,0.75
20663,0.015318,0.47195
20664,0.148475,0.23712
20665,0.184464,0.18469
20666,0.121056,0.27451
20667,0.042908,0.41587
20668,0.122837,0.28563
20669,0.33884,0.049937
20670,0.499301,0.0053538
20671,0.575716,0.0018225
20672,0.341027,0.047503
20673,0.331559,0.75
20674,0.214508,0.75
20675,0.27338,0.07445
20676,0.533668,0.0031951
20677,0.418805,0.021741
20678,0.10929,0.31089
20679,0.068106,0.38006
20680,0.237852,0.75
20681,0.331841,0.75
20682,0.381947,0.75
20683,0.402585,0.75
20684,0.379251,0.75
20685,0.331107,0.75
20686,0.099834,0.31435
20687,0.206281,0.75
20688,0.020524,0.46319
20689,0.107374,0.31127
20690,0.334934,0.75
20691,0.404861,0.75
20692,0.41768,0.75
20693,0.227679,0.75
20694,0.16156,0.21808
20695,0.037334,0.42661
20696,0.211761,0.75
20697,0.152205,0.23248
20698,0.312147,0.058966
20699,0.503695,0.0053971
20700,0.562661,0.0029309
20701,0.226792,0.13496
20702,0.092477,0.33282
20703,0.322759,0.058231
20704,0.335622,0.058846
20705,0.41545,0.028856
20706,0.059553,0.39421
20707,0.036865,0.43817
20708,0.071311,0.38235
20709,0.147473,0.26575
20710,0.468289,0.019025
20711,0.531261,0.0084085
20712,0.329966,0.069923
20713,0.057994,0.40335
20714,0.036826,0.43963
20715,0.092867,0.345
20716,0.131448,0.28027
20717,0.071686,0.36823
20718,0.157385,0.216
20719,0.511343,0.0045655
20720,0.216128,0.1489
20721,0.205398,0.18281
20722,0.201117,0.17652
20723,0.383943,0.75
20724,0.406003,0.75
20725,0.385988,0.75
20726,0.173896,0.20631
20727,0.166815,0.21158
20728,0.181998,0.19061
20729,0.405141,0.026148
20730,0.374952,0.033333
20731,0.43946,0.014446
20732,0.326601,0.059048
20733,0.043583,0.417
20734,0.166204,0.22212
20735,0.366578,0.044852
20736,0.286358,0.090535
20737,0.429212,0.02494
20738,0.209973,0.75
20739,0.218843,0.75
20740,0.216204,0.16777
20741,0.277623,0.1047
20742,0.435627,0.024075
20743,0.572381,0.0047755
20744,0.480598,0.015497
20745,0.157667,0.25092
20746,0,0.75
20747,0.25926,0.12947
20748,0.58386,0.0031238
20749,0.64998,0.00089456
20750,0.315636,0.063465
20751,0.059,0.39077
20752,0.111431,0.30044
20753,0.340321,0.75
20754,0.232557,0.75
20755,0.01739,0.46712
20756,0.338061,0.75
20757,0.382779,0.75
20758,0.382332,0.75
20759,0.047732,0.4161
20760,0.205882,0.16593
20761,0.453,0.018195
20762,0.461395,0.015628
20763,0.330337,0.060874
20764,0.454536,0.016703
20765,0.274502,0.10525
20766,0.024413,0.45696
20767,0.456282,0.018296
20768,0.24176,0.13221
20769,0.329184,0.75
20770,0.238679,0.75
20771,0.260658,0.10853
20772,0.232908,0.12984
20773,0.2113,0.75
20774,0.190484,0.19106
20775,0.002096,0.75
20776,0.304492,0.75
20777,0.314745,0.75
20778,0.007587,0.48884
20779,0.569061,0.0031431
20780,0.877508,4.1854e-06
20781,0.512341,0.0050846
20782,0.003469,0.75
20783,0.331394,0.75
20784,0.405493,0.75
20785,0.333692,0.75
20786,0.238794,0.75
20787,0.048753,0.41045
20788,0.211732,0.75
20789,0.422279,0.75
20790,0.209861,0.75
20791,0.072524,0.36836
20792,0.264467,0.1077
20793,0.267129,0.094579
20794,0.198821,0.15907
20795,0.212756,0.15829
20796,0.184104,0.19447
20797,0.266059,0.095775
20798,0.12924,0.26455
20799,0.489283,0.01208
20800,0.420453,0.029456
20801,0.173283,0.21009
20802,0.219743,0.75
20803,0.140097,0.24637
20804,0.22777,0.13655
20805,0.040478,0.41951
20806,0.406399,0.75
20807,0.38159,0.75
20808,0.415519,0.75
20809,0.415887,0.75
20810,0.425858,0.75
20811,0.425375,0.75
20812,0.080496,0.34745
20813,0.72303,6.4755e-05
20814,0.348493,0.038218
20815,0.232501,0.75
20816,0.338365,0.75
20817,0.403844,0.75
20818,0.283005,0.75
20819,0.119741,0.31356
20820,0.437877,0.03042
20821,0.251491,0.13914
20822,0.417027,0.75
20823,0.432018,0.75
20824,0.199823,0.17416
20825,0.201107,0.75
20826,0.073181,0.36798
20827,0.022282,0.46071
20828,0.284471,0.75
20829,0.165885,0.20762
20830,0.333521,0.040241
20831,0.225932,0.75
20832,0.33396,0.75
20833,0.051518,0.40588
20834,0.009284,0.75
20835,0.009737,0.48258
20836,0.41407,0.031038
20837,0.420889,0.033108
20838,0.325322,0.75
20839,0.049978,0.40444
20840,0.208685,0.75
20841,0.224456,0.75
20842,0.338576,0.75
20843,0.404917,0.75
20844,0.40388,0.75
20845,0.341855,0.75
20846,0.416346,0.75
20847,0.432036,0.75
20848,0.385058,0.75
20849,0.388233,0.014081
20850,0.213648,0.11956
20851,0.33137,0.75
20852,0.332293,0.75
20853,0.379852,0.75
20854,0.383547,0.75
20855,0.002252,0.49629
20856,0.241781,0.13663
20857,0.078257,0.36208
20858,0.22739,0.75
20859,0.405802,0.75
20860,0.426084,0.75
20861,0.406169,0.75
20862,0.239972,0.75
20863,0.206439,0.75
20864,0.332219,0.75
20865,0.406544,0.75
20866,0.234761,0.75
20867,0.102793,0.30713
20868,0.429313,0.75
20869,0.428662,0.75
20870,0.212734,0.75
20871,0.338342,0.75
20872,0.380851,0.75
20873,0.242364,0.13433
20874,0.336163,0.068801
20875,0.379818,0.75
20876,0.343659,0.75
20877,0.233057,0.75
20878,0.384993,0.75
20879,0.418162,0.75
20880,0.235064,0.75
20881,0.366158,0.019575
20882,0.37818,0.015013
20883,0.208102,0.75
20884,0.072935,0.36657
20885,0.21682,0.75
20886,0.384903,0.75
20887,0.381677,0.75
20888,0.330675,0.75
20889,0.332982,0.75
20890,0.342034,0.75
20891,0.380486,0.75
20892,0.317729,0.75
20893,0.221339,0.75
20894,0.382058,0.75
20895,0.404327,0.75
20896,0.337242,0.75
20897,0.386203,0.75
20898,0.337287,0.75
20899,0.405145,0.75
20900,0.383618,0.75
20901,0.070353,0.37266
20902,0.072465,0.37003
20903,0.034346,0.43473
20904,0.283554,0.75
20905,0.242317,0.75
20906,0.422919,0.75
20907,0.341057,0.75
20908,0.162995,0.21389
20909,0.329791,0.046575
20910,0.1832,0.16059
20911,0.233769,0.75
20912,0.142869,0.23922
20913,0.069502,0.37253
20914,0.34162,0.75
20915,0.382892,0.75
20916,0.421887,0.75
20917,0.403481,0.75
20918,0.404698,0.75
20919,0.236639,0.13156
20920,0.334112,0.75
20921,0.342215,0.75
20922,0.336857,0.75
20923,0.072194,0.364
20924,0.427505,0.75
20925,0.404452,0.75
20926,0.381764,0.75
20927,0.403427,0.75
20928,0.04463,0.41498
20929,0.335661,0.75
20930,0.416175,0.75
20931,0.234717,0.75
20932,0.293369,0.068939
20933,0.351054,0.0347
20934,0.286174,0.75
20935,0.336738,0.75
20936,0.206142,0.75
20937,0.205701,0.75
20938,0.324979,0.75
20939,0.215648,0.75
20940,0.382722,0.75
20941,0.385383,0.75
20942,0.341212,0.75
20943,0.381677,0.75
20944,0.190583,0.18178
20945,0.430777,0.75
20946,0.428313,0.75
20947,0.430371,0.75
20948,0.427911,0.75
20949,0.161119,0.23782
20950,0.230293,0.1481
20951,0.209345,0.17264
20952,0.38379,0.75
20953,0.41691,0.75
20954,0.050578,0.40369
20955,0.445762,0.010669
20956,0.419755,0.012045
20957,0.230383,0.75
20958,0.327372,0.75
20959,0.381586,0.75
20960,0.230324,0.75
20961,0.019593,0.4608
20962,0.096281,0.31528
20963,0.047166,0.40822
20964,0.21058,0.75
20965,0.214931,0.75
20966,0.046644,0.41299
20967,0.385626,0.75
20968,0.421965,0.75
20969,0.38216,0.75
20970,0.230494,0.75
20971,0.232959,0.75
20972,0.127926,0.2727
20973,0.407199,0.75
20974,0.422659,0.75
20975,0.075267,0.36061
20976,0.262851,0.096205
20977,0.280716,0.068272
20978,0.123069,0.27354
20979,0.284981,0.084633
20980,0.179163,0.1835
20981,0.119419,0.27533
20982,0.239266,0.75
20983,0.135442,0.26173
20984,0.230959,0.13742
20985,0.113283,0.75
20986,0.235017,0.75
20987,0.049496,0.4046
20988,0.051885,0.40313
20989,0.060413,0.38455
20990,0.254702,0.10153
20991,0.076992,0.3542
20992,0.01354,0.47615
20993,0.099929,0.32304
20994,0.340559,0.75
20995,0.385547,0.75
20996,0.40496,0.75
20997,0.230093,0.75
20998,0.112483,0.28381
20999,0.210195,0.13361
21000,0.161342,0.24136
21001,0.298043,0.078681
21002,0.231018,0.12834
21003,0.286092,0.75
21004,0.384694,0.75
21005,0.115967,0.30008
21006,0.229202,0.75
21007,0.384007,0.75
21008,0.234471,0.75
21009,0.149489,0.23734
21010,0.281285,0.088422
21011,0.284736,0.75
21012,0.383421,0.75
21013,0.239343,0.75
21014,0.326189,0.75
21015,0.224997,0.75
21016,0.216517,0.75
21017,0.330615,0.75
21018,0.330292,0.75
21019,0.058599,0.38192
21020,0.141821,0.24803
21021,0.179738,0.20773
21022,0.338841,0.75
21023,0.285287,0.75
21024,0.084544,0.34036
21025,0.066952,0.37171
21026,0.380541,0.75
21027,0.281708,0.75
21028,0.308206,0.07369
21029,0.178095,0.18971
21030,0.384215,0.75
21031,0.385958,0.75
21032,0.226843,0.75
21033,0.239444,0.75
21034,0.328961,0.75
21035,0.342637,0.75
21036,0.22676,0.75
21037,0.209578,0.75
21038,0.309879,0.067742
21039,0.247312,0.12246
21040,0.384529,0.75
21041,0.382559,0.75
21042,0.338736,0.75
21043,0.007423,0.48694
21044,0.118963,0.27809
21045,0.107163,0.28992
21046,0.080496,0.33642
21047,0.062988,0.37348
21048,0.175896,0.201
21049,0.102478,0.33006
21050,0.001697,0.75
21051,0.402937,0.75
21052,0.387025,0.75
21053,0.34247,0.75
21054,0.231183,0.75
21055,0.228041,0.75
21056,0.215798,0.75
21057,0.179666,0.19755
21058,0.209962,0.75
21059,0.223229,0.75
21060,0.234235,0.75
21061,0.206951,0.75
21062,0.405898,0.75
21063,0.416616,0.75
21064,0.385787,0.75
21065,0.283704,0.75
21066,0.039752,0.42508
21067,0.370047,0.036367
21068,0.23444,0.12636
21069,0.405575,0.75
21070,0.431482,0.75
21071,0.429617,0.75
21072,0.22325,0.75
21073,0.144445,0.23396
21074,0.422317,0.75
21075,0.404501,0.75
21076,0.069256,0.38642
21077,0.326252,0.75
21078,0.23156,0.75
21079,0.232571,0.75
21080,0.242262,0.75
21081,0.221422,0.15617
21082,0.128062,0.27384
21083,0.213986,0.75
21084,0.205463,0.14501
21085,0.196783,0.1651
21086,0.006773,0.48757
21087,0.34035,0.75
21088,0.403856,0.75
21089,0.427249,0.75
21090,0.42199,0.75
21091,0.325276,0.75
21092,0.220409,0.75
21093,0.087008,0.33635
21094,0.212015,0.75
21095,0.381329,0.75
21096,0.428404,0.75
21097,0.430137,0.75
21098,0.003529,0.75
21099,0.139061,0.24915
21100,0.406311,0.75
21101,0.40621,0.75
21102,0.433401,0.75
21103,0.001551,0.49771
21104,0.333291,0.75
21105,0.134146,0.23527
21106,0.231113,0.13386
21107,0.223732,0.75
21108,0.232556,0.75
21109,0.325786,0.050171
21110,0.207817,0.1648
21111,0.381491,0.75
21112,0.422599,0.75
21113,0.421335,0.75
21114,0.414825,0.75
21115,0.422751,0.75
21116,0.219506,0.75
21117,0.06686,0.36683
21118,0.307466,0.75
21119,0.332891,0.75
21120,0.003008,0.49414
21121,0.33314,0.75
21122,0.330091,0.75
21123,0.288143,0.07911
21124,0.35212,0.040096
21125,0.282321,0.75
21126,0.404301,0.75
21127,0.430902,0.75
21128,0.002395,0.75
21129,0.047151,0.40558
21130,0.332622,0.75
21131,0.146893,0.24666
21132,0.115711,0.29707
21133,0.022717,0.45487
21134,0.028483,0.4445
21135,0.329714,0.75
21136,0.416413,0.75
21137,0.417348,0.75
21138,0.405473,0.75
21139,0.330043,0.75
21140,0.330814,0.75
21141,0.269027,0.086334
21142,0.317364,0.0478
21143,0.197566,0.14862
21144,0.171366,0.18949
21145,0.216826,0.1307
21146,0.195,0.1557
21147,0.044903,0.41415
21148,0.197271,0.15701
21149,0.26168,0.089922
21150,0.166374,0.2077
21151,0.125603,0.28614
21152,0.113127,0.75
21153,0.205571,0.75
21154,0.221734,0.75
21155,0.214794,0.75
21156,0.198142,0.13936
21157,0.380621,0.75
21158,0.334961,0.75
21159,0.084887,0.35031
21160,0.197307,0.1906
21161,0.108173,0.75
21162,0.33199,0.75
21163,0.416632,0.75
21164,0.422381,0.75
21165,0.384362,0.75
21166,0.214962,0.75
21167,0.276046,0.082835
21168,0.20189,0.15633
21169,0.250548,0.10526
21170,0.405346,0.018088
21171,0.505354,0.0046172
21172,0.38948,0.022609
21173,0.274603,0.075389
21174,0.435074,0.011617
21175,0.197943,0.16294
21176,0.230861,0.75
21177,0.386454,0.75
21178,0.416626,0.75
21179,0.281349,0.075055
21180,0.183454,0.18524
21181,0.09988,0.31632
21182,0.318515,0.75
21183,0.389599,0.023453
21184,0.465347,0.0079222
21185,0.271563,0.093626
21186,0.150514,0.23664
21187,0.208574,0.75
21188,0.238708,0.75
21189,0.103209,0.31438
21190,0.153579,0.23942
21191,0.096013,0.33159
21192,0.152554,0.23918
21193,0.235682,0.75
21194,0.38143,0.75
21195,0.008217,0.48467
21196,0.257488,0.093629
21197,0.530587,0.0039335
21198,0.378001,0.031109
21199,0.005157,0.48983
21200,0.303494,0.075447
21201,0.506156,0.0084424
21202,0.294425,0.079283
21203,0.149113,0.23944
21204,0.297663,0.079118
21205,0.306327,0.059653
21206,0.232878,0.75
21207,0.430844,0.75
21208,0.429299,0.75
21209,0.336517,0.75
21210,0.336344,0.048996
21211,0.380196,0.025086
21212,0.330482,0.75
21213,0.342047,0.75
21214,0.227658,0.75
21215,0.018045,0.75
21216,0.093318,0.32592
21217,0.065731,0.37037
21218,0.159162,0.22421
21219,0.1902,0.17871
21220,0.11285,0.28921
21221,0.037805,0.42846
21222,0.214699,0.15801
21223,0.206929,0.16432
21224,0.227402,0.15281
21225,0.348849,0.062714
21226,0.069269,0.37777
21227,0.383341,0.75
21228,0.105808,0.30885
21229,0.485271,0.0083442
21230,0.632937,0.0010321
21231,0.405915,0.024057
21232,0.017938,0.46465
21233,0.167564,0.20976
21234,0.420397,0.02191
21235,0.406759,0.027923
21236,0.501856,0.011926
21237,0.216547,0.1681
21238,0.283248,0.079288
21239,0.1882,0.16369
21240,0.385455,0.75
21241,0.329801,0.75
21242,0.212499,0.75
21243,0.077988,0.35284
21244,0.321962,0.059501
21245,0.357622,0.035471
21246,0.029526,0.44249
21247,0.384942,0.75
21248,0.147212,0.25168
21249,0.07792,0.36023
21250,0.110312,0.29999
21251,0.294851,0.073527
21252,0.352594,0.050706
21253,0.215796,0.15706
21254,0.055379,0.39416
21255,0.149973,0.2408
21256,0.221381,0.14946
21257,0.121816,0.28182
21258,0.214683,0.16171
21259,0.373214,0.051262
21260,0.160012,0.23682
21261,0.337434,0.75
21262,0.171779,0.19725
21263,0.388025,0.02877
21264,0.390945,0.034314
21265,0.104879,0.31602
21266,0.220231,0.75
21267,0.10236,0.30498
21268,0.311535,0.058735
21269,0.488638,0.0068331
21270,0.714731,0.00046605
21271,0.431467,0.026886
21272,0.267151,0.097942
21273,0.23193,0.12445
21274,0.33083,0.75
21275,0.052692,0.39539
21276,0.241548,0.75
21277,0.338758,0.75
21278,0.219328,0.75
21279,0.19131,0.17161
21280,0.711804,0.00011315
21281,0.168547,0.23416
21282,0.281794,0.10637
21283,0.133415,0.27161
21284,0.146846,0.24465
21285,0.210846,0.15992
21286,0.215102,0.16394
21287,0.227218,0.1425
21288,0.22119,0.75
21289,0.001302,0.75
21290,0.049869,0.40144
21291,0.225974,0.12738
21292,0.29808,0.073322
21293,0.267928,0.099404
21294,0.211797,0.75
21295,0.202561,0.75
21296,0.029247,0.44279
21297,0.088954,0.34375
21298,0.284376,0.75
21299,0.331458,0.75
21300,0.234336,0.75
21301,0.140583,0.23463
21302,0.366972,0.023572
21303,0.346978,0.052093
21304,0.113584,0.30099
21305,0.166371,0.20383
21306,0.210187,0.75
21307,0.338485,0.75
21308,0.128984,0.24841
21309,0.231875,0.75
21310,0.382296,0.75
21311,0.213257,0.75
21312,0.08617,0.35211
21313,0.007163,0.75
21314,0.307196,0.75
21315,0.086754,0.32456
21316,0.205232,0.14971
21317,0.347626,0.039785
21318,0.240199,0.75
21319,0.407243,0.75
21320,0.385055,0.75
21321,0.047489,0.414
21322,0.121643,0.2854
21323,0.048204,0.4075
21324,0.283578,0.75
21325,0.009424,0.48141
21326,0.17811,0.18093
21327,0.091406,0.34039
21328,0.337523,0.75
21329,0.226662,0.75
21330,0.241486,0.75
21331,0.341594,0.75
21332,0.158536,0.209
21333,0.228926,0.75
21334,0.139827,0.26138
21335,0.174786,0.21843
21336,0.202471,0.16546
21337,0.142701,0.24138
21338,0.338969,0.75
21339,0.197081,0.14943
21340,0.44143,0.010217
21341,0.099612,0.31266
21342,0.380044,0.75
21343,0.339041,0.75
21344,0.114313,0.29928
21345,0.377551,0.038529
21346,0.287634,0.081296
21347,0.086809,0.33916
21348,0.073474,0.36339
21349,0.208283,0.16398
21350,0.403285,0.036333
21351,0.010938,0.48052
21352,0.324375,0.75
21353,0.219322,0.75
21354,0.330823,0.75
21355,0.203921,0.75
21356,0.330548,0.75
21357,0.202177,0.15991
21358,0.352931,0.037784
21359,0.438546,0.0094242
21360,0.307892,0.75
21361,0.115122,0.26978
21362,0.416046,0.013892
21363,0.180407,0.19212
21364,0.210145,0.75
21365,0.210462,0.75
21366,0.036256,0.4348
21367,0.161216,0.23041
21368,0.245632,0.12097
21369,0.327165,0.057608
21370,0.34253,0.046973
21371,0.389355,0.030827
21372,0.575555,0.0036567
21373,0.414267,0.02855
21374,0.065501,0.38107
21375,0.022478,0.45575
21376,0.20045,0.75
21377,0.205033,0.75
21378,0.025469,0.4539
21379,0.380943,0.75
21380,0.380872,0.75
21381,0.006179,0.75
21382,0.413731,0.015247
21383,0.401757,0.017762
21384,0.074775,0.36555
21385,0.209554,0.13585
21386,0.337551,0.042001
21387,0.173967,0.2073
21388,0.135067,0.26598
21389,0.231999,0.13339
21390,0.218301,0.14522
21391,0.086007,0.34207
21392,0.082565,0.35159
21393,0.123917,0.28569
21394,0.209203,0.16366
21395,0.291929,0.078472
21396,0.174585,0.20154
21397,0.179034,0.21477
21398,0.050102,0.41527
21399,0.159428,0.22223
21400,0.325099,0.045079
21401,0.409639,0.013476
21402,0.441093,0.01359
21403,0.204209,0.75
21404,0.31798,0.75
21405,0.215858,0.75
21406,0.403799,0.75
21407,0.189069,0.18451
21408,0.292804,0.075146
21409,0.521782,0.0058427
21410,0.416011,0.75
21411,0.581885,0.0021557
21412,0.041301,0.42068
21413,0.315817,0.069398
21414,0.299828,0.063129
21415,0.174914,0.19089
21416,0.328771,0.059641
21417,0.429133,0.017145
21418,0.35549,0.037312
21419,0.151402,0.22811
21420,0.009427,0.48308
21421,0.330742,0.75
21422,0.282374,0.75
21423,0.054154,0.39431
21424,0.283944,0.75
21425,0.012153,0.75
21426,0.226206,0.75
21427,0.093294,0.31752
21428,0.268799,0.081962
21429,0.360866,0.03122
21430,0.529423,0.0041901
21431,0.441276,0.016021
21432,0.041877,0.42485
21433,0.33444,0.75
21434,0.41641,0.75
21435,0.417539,0.019463
21436,0.231093,0.13264
21437,0.002317,0.4957
21438,0.416338,0.024733
21439,0.56996,0.0032076
21440,0.406234,0.75
21441,0.383963,0.75
21442,0.004263,0.49185
21443,0.517846,0.0056167
21444,0.411194,0.022659
21445,0.150161,0.23039
21446,0.331801,0.04629
21447,0.108188,0.28945
21448,0.327531,0.75
21449,0.429954,0.75
21450,0.406562,0.75
21451,0.058676,0.38235
21452,0.319157,0.75
21453,0.017886,0.46545
21454,0.03078,0.4378
21455,0.044806,0.39803
21456,0.163761,0.18301
21457,0.237615,0.11331
21458,0.421192,0.019732
21459,0.605666,0.0010904
21460,0.117881,0.29419
21461,0.281178,0.75
21462,0.330379,0.75
21463,0.343,0.75
21464,0.172232,0.20968
21465,0.197544,0.18651
21466,0.236785,0.75
21467,0.238853,0.14626
21468,0.259073,0.13492
21469,0.341866,0.75
21470,0.237254,0.75
21471,0.217962,0.75
21472,0.10215,0.31603
21473,0.379936,0.029329
21474,0.024054,0.45065
21475,0.21175,0.75
21476,0.4167,0.75
21477,0.404991,0.75
21478,0.229921,0.75
21479,0.33906,0.75
21480,0.053443,0.40186
21481,0.179296,0.18296
21482,0.086615,0.31383
21483,0.148315,0.20757
21484,0.196781,0.15217
21485,0.126467,0.26785
21486,0.060993,0.38713
21487,0.019512,0.75
21488,0.031099,0.44351
21489,0.038465,0.4244
21490,0.233593,0.75
21491,0.217318,0.75
21492,0.002589,0.75
21493,0.313543,0.081803
21494,0.180958,0.20623
21495,0.134067,0.27883
21496,0.177408,0.2295
21497,0.368669,0.051479
21498,0.380217,0.75
21499,0.306356,0.75
21500,0.229276,0.75
21501,0.308027,0.75
21502,0.308481,0.072659
21503,0.267095,0.099142
21504,0.28551,0.75
21505,0.013381,0.47634
21506,0.333061,0.75
21507,0.380717,0.75
21508,0.329551,0.75
21509,0.049151,0.40881
21510,0.284878,0.091929
21511,0.12363,0.26129
21512,0.11871,0.265
21513,0.060687,0.37685
21514,0.217235,0.75
21515,0.283485,0.75
21516,0.299011,0.076114
21517,0.211553,0.14799
21518,0.191913,0.17503
21519,0.339276,0.75
21520,0.110695,0.30383
21521,0.573595,0.0040227
21522,0.470469,0.016113
21523,0.232393,0.1504
21524,0.098001,0.3382
21525,0.174689,0.2207
21526,0.227078,0.75
21527,0.004768,0.75
21528,0.209496,0.75
21529,0.402417,0.75
21530,0.335257,0.75
21531,0.093398,0.32605
21532,0.105909,0.75
21533,0.222114,0.75
21534,0.382885,0.75
21535,0.383023,0.75
21536,0.305157,0.75
21537,0.180489,0.20504
21538,0.339105,0.050789
21539,0.211645,0.13278
21540,0.190218,0.16308
21541,0.222348,0.75
21542,0.19659,0.16618
21543,0.336227,0.053404
21544,0.292216,0.085154
21545,0.132896,0.27987
21546,0.068452,0.75
21547,0.013728,0.75
21548,0.211902,0.75
21549,0.006744,0.48677
21550,0.332943,0.75
21551,0.012279,0.75
21552,0.40482,0.75
21553,0.047914,0.40876
21554,0.261896,0.10356
21555,0.015806,0.47324
21556,0.324211,0.75
21557,0.341163,0.75
21558,0.317177,0.75
21559,0.108343,0.3141
21560,0.339685,0.053214
21561,0.303637,0.064942
21562,0.258964,0.096382
21563,0.13592,0.25321
21564,0.223892,0.75
21565,0.184008,0.17779
21566,0.21294,0.13816
21567,0.120765,0.27937
21568,0.230266,0.1388
21569,0.063577,0.38938
21570,0.381537,0.75
21571,0.382536,0.75
21572,0.284914,0.75
21573,0.22495,0.75
21574,0.209165,0.75
21575,0.120125,0.28266
21576,0.058685,0.39024
21577,0.015141,0.75
21578,0.381346,0.75
21579,0.283095,0.75
21580,0.174526,0.20472
21581,0.078242,0.36278
21582,0.11509,0.75
21583,0.383563,0.75
21584,0.330895,0.75
21585,0.068082,0.37248
21586,0.197306,0.17744
21587,0.082784,0.34828
21588,0.265553,0.10245
21589,0.133558,0.26379
21590,0.259811,0.097442
21591,0.352586,0.042897
21592,0.227575,0.13652
21593,0.168758,0.19692
21594,0.260227,0.095864
21595,0.280278,0.08891
21596,0.319192,0.061918
21597,0.222477,0.14722
21598,0.220544,0.75
21599,0.304957,0.75
21600,0.121843,0.28853
21601,0.051909,0.4045
21602,0.405113,0.75
