region,heritability,pvalue
19228,0.210024,0.75
19229,0.282647,0.75
19230,0.188296,0.17831
19231,0.337732,0.75
19232,0.242025,0.75
19233,0.219631,0.75
19234,0.282967,0.75
19235,0.406215,0.75
19236,0.426,0.75
19237,0.339675,0.75
19238,0.234695,0.75
19239,0.330703,0.75
19240,0.333082,0.75
19241,0.100716,0.30579
19242,0.049198,0.40267
19243,0.136517,0.25156
19244,0.237058,0.75
19245,0.423273,0.75
19246,0.427839,0.75
19247,0.237655,0.75
19248,0.331835,0.75
19249,0.142901,0.24585
19250,0.430078,0.016136
19251,0.49861,0.0036965
19252,0.411215,0.01472
19253,0.256951,0.083602
19254,0.227064,0.75
19255,0.202081,0.75
19256,0.179415,0.18531
19257,0.238894,0.75
19258,0.34154,0.75
19259,0.343308,0.75
19260,0.338267,0.75
19261,0.423052,0.75
19262,0.405557,0.75
19263,0.213056,0.75
19264,0.239632,0.75
19265,0.328684,0.75
19266,0.237531,0.12579
19267,0.367127,0.037222
19268,0.38038,0.037364
19269,0.283975,0.75
19270,0.427464,0.75
19271,0.40477,0.75
19272,0.023566,0.45754
19273,0.238077,0.75
19274,0.318554,0.066155
19275,0.47853,0.0091774
19276,0.234162,0.10909
19277,0.121919,0.26859
19278,0.201403,0.75
19279,0.15434,0.22183
19280,0.011995,0.47768
19281,0.230203,0.75
19282,0.335295,0.75
19283,0.335961,0.75
19284,0.084646,0.33661
19285,0.383554,0.75
19286,0.38,0.75
19287,0.032896,0.44185
19288,0.103429,0.31944
19289,0.006441,0.48731
19290,0.324498,0.041549
19291,0.388604,0.029088
19292,0.329887,0.062149
19293,0.341462,0.75
19294,0.403898,0.75
19295,0.381747,0.75
19296,0,0.75
19297,0.333152,0.75
19298,0.404181,0.75
19299,0.234887,0.12707
19300,0.301108,0.068644
19301,0.173119,0.19079
19302,0.13452,0.24592
19303,0.284135,0.75
19304,0.012766,0.4744
19305,0.383214,0.75
19306,0.424387,0.75
19307,0.330646,0.75
19308,0.070808,0.36834
19309,0.018655,0.4661
19310,0.303967,0.08285
19311,0.448691,0.019712
19312,0.260946,0.12146
19313,0.241097,0.75
19314,0.332589,0.75
19315,0.272175,0.093807
19316,0.130937,0.26809
19317,0.405684,0.75
19318,0.235061,0.75
19319,0.381851,0.75
19320,0.405976,0.75
19321,0.383215,0.75
19322,0.385727,0.75
19323,0.415813,0.75
19324,0.21372,0.75
19325,0.217714,0.1445
19326,0.249714,0.10454
19327,0.227005,0.75
19328,0.386792,0.75
19329,0.228211,0.75
19330,0.404692,0.75
19331,0.425506,0.75
19332,0.164357,0.24155
19333,0.206084,0.18065
19334,0.08808,0.33375
19335,0.335819,0.75
19336,0.007979,0.48667
19337,0.144773,0.2322
19338,0.102969,0.75
19339,0.134969,0.25812
19340,0.12323,0.28294
19341,0.238781,0.75
19342,0.287199,0.75
19343,0.050028,0.40632
19344,0.216894,0.75
19345,0.380953,0.75
19346,0.001179,0.49804
19347,0.341534,0.75
19348,0.404515,0.75
19349,0.334797,0.75
19350,0.228445,0.75
19351,0.4068,0.75
19352,0.044651,0.41716
19353,0.167021,0.21116
19354,0.112867,0.29154
19355,0.38193,0.75
19356,0.386173,0.75
19357,0.405622,0.75
19358,0.336899,0.75
19359,0.23098,0.75
19360,0.317323,0.75
19361,0.23946,0.75
19362,0.163316,0.21941
19363,0.207747,0.75
19364,0.038362,0.42527
19365,0.270324,0.07361
19366,0.040886,0.41754
19367,0.213306,0.75
19368,0.083119,0.33937
19369,0.204997,0.75
19370,0.403999,0.75
19371,0.386295,0.75
19372,0.386085,0.75
19373,0.033935,0.4411
19374,0.220551,0.75
19375,0.33693,0.75
19376,0.049156,0.40327
19377,0.256022,0.1159
19378,0.056104,0.39269
19379,0.002533,0.75
19380,0.219746,0.75
19381,0.281877,0.75
19382,0.383127,0.75
19383,0.335117,0.75
19384,0.061772,0.3759
19385,0.417872,0.75
19386,0.241752,0.75
19387,0.239465,0.75
19388,0.334136,0.75
19389,0.052687,0.4018
19390,0.34233,0.75
19391,0.017505,0.46608
19392,0.104639,0.31468
19393,0.27641,0.10137
19394,0.382372,0.020298
19395,0.406353,0.019239
19396,0.417304,0.75
19397,0.404781,0.75
19398,0.077476,0.36026
19399,0.144851,0.24087
19400,0.031131,0.43514
19401,0.196401,0.16154
19402,0.387632,0.029913
19403,0.217644,0.14037
19404,0.381281,0.75
19405,0.405266,0.75
19406,0.382195,0.75
19407,0.416273,0.75
19408,0.339977,0.75
19409,0.004245,0.4918
19410,0.385215,0.75
19411,0.094777,0.32027
19412,0.20334,0.75
19413,0.330623,0.75
19414,0.42582,0.75
19415,0.215562,0.75
19416,0.380018,0.75
19417,0.234815,0.12375
19418,0.401428,0.030054
19419,0.229732,0.75
19420,0.224665,0.75
19421,0.218513,0.75
19422,0.271074,0.10821
19423,0.416119,0.029207
19424,0.17102,0.19937
19425,0.075786,0.35162
19426,0.136939,0.24297
19427,0.284129,0.75
19428,0.237543,0.75
19429,0.341709,0.75
19430,0.404285,0.75
19431,0.430696,0.75
19432,0.404967,0.75
19433,0.237712,0.75
19434,0.340428,0.75
19435,0.06498,0.37261
19436,0.209655,0.75
19437,0.383998,0.75
19438,0.432686,0.75
19439,0.317187,0.75
19440,0.323949,0.75
19441,0.348422,0.043907
19442,0.581441,0.0021641
19443,0.215428,0.75
19444,0.342256,0.75
19445,0.004136,0.49198
19446,0.376284,0.045436
19447,0.498868,0.012484
19448,0.205143,0.17308
19449,0.001609,0.4968
19450,0.213934,0.75
19451,0.382975,0.75
19452,0.238642,0.75
19453,0.241238,0.11443
19454,0.061376,0.37607
19455,0.383544,0.75
19456,0.42953,0.75
19457,0.416771,0.75
19458,0.223377,0.75
19459,0.282998,0.75
19460,0.220138,0.75
19461,0.403705,0.75
19462,0.380477,0.75
19463,0.227021,0.75
19464,0.038271,0.42729
19465,0.38211,0.75
19466,0.229722,0.75
19467,0.312774,0.068927
19468,0.460722,0.014289
19469,0.136082,0.26287
19470,0.15923,0.21586
19471,0.220621,0.75
19472,0.382484,0.75
19473,0.207644,0.75
19474,0.353029,0.034841
19475,0.201018,0.14106
19476,0.026101,0.44763
19477,0.327963,0.75
19478,0.384599,0.75
19479,0.382186,0.75
19480,0.218202,0.75
19481,0.167669,0.22815
19482,0.382924,0.75
19483,0.418238,0.75
19484,0.221193,0.75
19485,0.008301,0.48425
19486,0.060012,0.39344
19487,0.415387,0.75
19488,0.182531,0.18332
19489,0.041886,0.41702
19490,0.155259,0.21508
19491,0.103756,0.75
19492,0.068805,0.36656
19493,0.20412,0.14745
19494,0.21073,0.14219
19495,0.171215,0.18541
19496,0.024153,0.45251
19497,0.329704,0.75
19498,0.33989,0.75
19499,0.380381,0.75
19500,0.332045,0.75
19501,0.228439,0.75
19502,0.337155,0.75
19503,0.381577,0.75
19504,0.378979,0.75
19505,0.233132,0.75
19506,0.055553,0.39065
19507,0.271857,0.092468
19508,0.252802,0.10516
19509,0.216768,0.75
19510,0.202539,0.15338
19511,0.22336,0.13088
19512,0.12909,0.25778
19513,0.04668,0.40548
19514,0.383515,0.75
19515,0.416874,0.75
19516,0.328386,0.75
19517,0.063736,0.38288
19518,0.202662,0.75
19519,0.406014,0.75
19520,0.234354,0.75
19521,0.212116,0.75
19522,0.20511,0.75
19523,0.168655,0.19771
19524,0.305117,0.75
19525,0.208957,0.17111
19526,0.111554,0.3066
19527,0.128869,0.27257
19528,0.281755,0.084005
19529,0.244421,0.11171
19530,0.173207,0.1889
19531,0.27444,0.089817
19532,0.136397,0.25196
19533,0.241131,0.75
19534,0.404984,0.75
19535,0.30415,0.75
19536,0.130263,0.29139
19537,0.098898,0.32472
19538,0.241448,0.75
19539,0.337852,0.75
19540,0.106957,0.32375
19541,0.133071,0.2776
19542,0.10293,0.31587
19543,0.40692,0.75
19544,0.404757,0.75
19545,0.262399,0.09098
19546,0.264884,0.09999
19547,0.31103,0.072447
19548,0.33378,0.053868
19549,0.273209,0.085233
19550,0.113004,0.28895
19551,0.013459,0.4732
19552,0.28071,0.75
19553,0.057374,0.40798
19554,0.132942,0.28394
19555,0.285166,0.75
19556,0.404255,0.75
19557,0.374798,0.037584
19558,0.301004,0.1043
19559,0.11676,0.31572
19560,0.150822,0.23627
19561,0.407017,0.75
19562,0.337827,0.75
19563,0.381956,0.75
19564,0.083681,0.34181
19565,0.236211,0.12093
19566,0.387643,0.031911
19567,0.001062,0.75
19568,0.383151,0.75
19569,0.427334,0.75
19570,0.062235,0.37615
19571,0.223021,0.75
19572,0.233395,0.12571
19573,0.323489,0.75
19574,0.227257,0.75
19575,0.044816,0.40894
19576,0.070334,0.36863
19577,0.108691,0.75
19578,0.385166,0.75
19579,0.381823,0.75
19580,0.237521,0.75
19581,0.009975,0.75
19582,0.050903,0.40538
19583,0.230111,0.75
19584,0.404732,0.75
19585,0.338499,0.75
19586,0.005726,0.48875
19587,0.185868,0.18841
19588,0.124967,0.27165
19589,0.117577,0.2893
19590,0.081125,0.3447
19591,0.333218,0.75
19592,0.383148,0.75
19593,0.282216,0.75
19594,0.208965,0.75
19595,0.223603,0.75
19596,0.023759,0.45299
19597,0.008739,0.75
19598,0.33061,0.75
19599,0.21234,0.14911
19600,0.251771,0.12432
19601,0.01327,0.75
19602,0.379666,0.75
19603,0.342234,0.75
19604,0.177201,0.20767
19605,0.332957,0.75
19606,0.201172,0.75
19607,0.280959,0.077319
19608,0.299541,0.073665
19609,0.08697,0.34311
19610,0.386727,0.029109
19611,0.217959,0.75
19612,0.341392,0.75
19613,0.386448,0.75
19614,0.384051,0.75
19615,0.001532,0.75
19616,0.22847,0.75
19617,0.143247,0.24875
19618,0.033677,0.43697
19619,0.075613,0.35475
19620,0.017071,0.46926
19621,0.205533,0.75
19622,0.415852,0.75
19623,0.327874,0.75
19624,0.103975,0.32268
19625,0.209625,0.75
19626,0.228579,0.75
19627,0.284548,0.75
19628,0.166896,0.19697
19629,0.245356,0.11374
19630,0.322473,0.75
19631,0.283066,0.75
19632,0.251245,0.12816
19633,0.196952,0.17247
19634,0.098122,0.31644
19635,0.384495,0.75
19636,0.384624,0.75
19637,0.010832,0.4793
19638,0.124128,0.29573
19639,0.003335,0.75
19640,0.116553,0.2931
19641,0.239196,0.75
19642,0.080892,0.34933
19643,0.066967,0.37721
19644,0.06888,0.37332
19645,0.383327,0.75
19646,0.016722,0.46744
19647,0.320947,0.066096
19648,0.111789,0.29675
19649,0.316525,0.75
19650,0.380932,0.75
19651,0.051867,0.40551
19652,0.264259,0.098606
19653,0.351964,0.044293
19654,0.044739,0.41426
19655,0.230067,0.75
19656,0.201173,0.16042
19657,0.27813,0.087741
19658,0.123912,0.27747
19659,0.120027,0.27903
19660,0.209262,0.75
19661,0.257617,0.10836
19662,0.334765,0.75
19663,0.333421,0.75
19664,0.137393,0.24663
19665,0.169082,0.19971
19666,0.17513,0.19666
19667,0.225521,0.75
19668,0.221663,0.75
19669,0.183873,0.17632
19670,0.221399,0.75
19671,0.319467,0.75
19672,0.208378,0.75
19673,0.084225,0.33478
19674,0.060992,0.38197
19675,0.257061,0.10363
19676,0.086154,0.33855
19677,0.017561,0.46467
19678,0.086554,0.33917
19679,0.239231,0.12555
19680,0.258127,0.10488
19681,0.248467,0.10347
19682,0.530034,0.0014768
19683,0.770651,3.9201e-08
19684,0.229662,0.75
19685,0.198807,0.17339
19686,0.180266,0.20003
19687,0.24289,0.12892
19688,0.275851,0.094249
19689,0.09443,0.32197
19690,0.075315,0.35019
19691,0.181414,0.18833
19692,0.405159,0.75
19693,0.406106,0.75
19694,0.283984,0.75
19695,0.120222,0.28115
19696,0.112935,0.29365
19697,0.337689,0.75
19698,0.416402,0.75
19699,0.416141,0.75
19700,0.048552,0.40846
19701,0.333604,0.75
19702,0.329725,0.75
19703,0.224716,0.75
19704,0.281593,0.085876
19705,0.282053,0.75
19706,0.341566,0.75
19707,0.062629,0.38347
19708,0.22571,0.75
19709,0.224331,0.75
19710,0.283486,0.75
19711,0.330738,0.75
19712,0.137967,0.25153
19713,0.136178,0.26567
19714,0.009681,0.48242
19715,0.225094,0.75
19716,0.332945,0.75
19717,0.380609,0.75
19718,0.384699,0.75
19719,0.228362,0.13561
19720,0.245982,0.12717
19721,0.282245,0.10267
19722,0.341221,0.75
19723,0.383543,0.75
19724,0.340477,0.75
19725,0.30918,0.057838
19726,0.120205,0.28164
19727,0.361439,0.04717
19728,0.487461,0.011941
19729,0.236066,0.75
19730,0.381172,0.75
19731,0.281454,0.75
19732,0.415391,0.75
19733,0.219514,0.75
19734,0.129992,0.26127
19735,0.433318,0.023146
19736,0.333216,0.065774
19737,0.426543,0.75
19738,0.22348,0.75
19739,0.343141,0.75
19740,0.431918,0.75
19741,0.41671,0.75
19742,0.338551,0.75
19743,0.006433,0.75
19744,0.341872,0.75
19745,0.4082,0.75
19746,0.337665,0.75
19747,0.404124,0.75
19748,0.429581,0.75
19749,0.381127,0.75
19750,0.405739,0.75
19751,0.322535,0.75
19752,0.380364,0.75
19753,0.33575,0.75
19754,0.214463,0.75
19755,0.338618,0.75
19756,0.111511,0.31053
19757,0.016692,0.75
19758,0.219704,0.75
19759,0.322922,0.75
19760,0.338341,0.75
19761,0.406242,0.75
19762,0.013376,0.47381
19763,0.215182,0.75
19764,0.37984,0.75
19765,0.317077,0.07147
19766,0.407529,0.035259
19767,0.159392,0.23196
19768,0.222376,0.75
19769,0.341684,0.75
19770,0.381181,0.75
19771,0.286027,0.75
19772,0.232985,0.75
19773,0.324411,0.75
19774,0.187803,0.17928
19775,0.091116,0.33932
19776,0.21007,0.75
19777,0.137972,0.23953
19778,0.206932,0.16309
19779,0.189428,0.18113
19780,0.02799,0.44411
19781,0.018613,0.75
19782,0.058753,0.39074
19783,0.11189,0.75
19784,0.318697,0.75
19785,0.040597,0.41854
19786,0.088961,0.29967
19787,0.04858,0.39614
19788,0.201527,0.75
19789,0.33308,0.75
19790,0.232869,0.75
19791,0.416415,0.75
19792,0.377909,0.75
19793,0.333142,0.75
19794,0.404641,0.75
19795,0.238308,0.75
19796,0.224999,0.75
19797,0.380996,0.75
19798,0.098078,0.31397
19799,0.380886,0.75
19800,0.340191,0.75
19801,0.280469,0.077911
19802,0.436581,0.011449
19803,0.328448,0.75
19804,0.233861,0.75
19805,0.308193,0.75
19806,0.334638,0.75
19807,0.42488,0.75
19808,0.039778,0.42623
19809,0.293653,0.091622
19810,0.008128,0.48405
19811,0.33541,0.75
19812,0.010001,0.48451
19813,0.137293,0.26885
19814,0.337774,0.75
19815,0.110158,0.29072
19816,0.142805,0.24117
19817,0.14516,0.23007
19818,0.336766,0.75
19819,0.381821,0.75
19820,0.197839,0.15837
19821,0.224318,0.75
19822,0.405669,0.75
19823,0.405004,0.75
19824,0.417743,0.75
19825,0.204271,0.1467
19826,0.346253,0.036363
19827,0.189797,0.15779
19828,0.229175,0.75
19829,0.237261,0.75
19830,0.382304,0.75
19831,0.018186,0.46852
19832,0.328433,0.069046
19833,0.285546,0.75
19834,0.28144,0.090496
19835,0.16418,0.21735
19836,0.128856,0.27267
19837,0.212226,0.75
19838,0.211207,0.1292
19839,0.343632,0.75
19840,0.324961,0.75
19841,0.025034,0.45153
19842,0.009571,0.48217
19843,0.162767,0.2283
19844,0.204811,0.16489
19845,0.068589,0.36443
19846,0.217448,0.75
19847,0.404252,0.75
19848,0.405383,0.75
19849,0.294996,0.066293
19850,0.216138,0.75
19851,0.133704,0.25036
19852,0.233897,0.75
19853,0.001409,0.49743
19854,0.112016,0.29403
19855,0.152778,0.22895
19856,0.160881,0.21226
19857,0.063843,0.38102
19858,0.326324,0.064957
19859,0.323199,0.076358
19860,0.129792,0.24719
19861,0.228681,0.10242
19862,0.208188,0.75
19863,0.325991,0.75
19864,0.160675,0.20616
19865,0.214528,0.75
19866,0.33789,0.75
19867,0.343715,0.75
19868,0.328944,0.75
19869,0.284475,0.75
19870,0.331985,0.75
19871,0.381277,0.75
19872,0.417409,0.75
19873,0.217862,0.75
19874,0.253526,0.09992
19875,0.125158,0.25771
19876,0.336602,0.75
19877,0.360517,0.034545
19878,0.169214,0.19848
19879,0.322245,0.046038
19880,0.175403,0.20495
19881,0.314914,0.060508
19882,0.177542,0.19611
19883,0.380193,0.034176
19884,0.453027,0.0062848
19885,0.422134,0.006887
19886,0.281931,0.064646
19887,0.321865,0.038433
19888,0.040419,0.42084
19889,0.210423,0.75
19890,0.240781,0.75
19891,0.233959,0.75
19892,0.381435,0.75
19893,0.069077,0.36325
19894,0.454574,0.0089254
19895,0.494242,0.0046297
19896,0.185664,0.17601
19897,0.159888,0.23085
19898,0.613063,0.0011128
19899,0.364364,0.0344
19900,0.115179,0.28721
19901,0.098892,0.32877
19902,0.35721,0.046482
19903,0.306655,0.75
19904,0.013806,0.47288
19905,0.206395,0.75
19906,0.523734,0.0024495
19907,0.232231,0.10347
19908,0.380792,0.026198
19909,0.361243,0.027889
19910,0.083747,0.3552
19911,0.341659,0.75
19912,0.074679,0.36424
19913,0.246049,0.11689
19914,0.373898,0.030577
19915,0.217994,0.75
19916,0.403492,0.75
19917,0.143241,0.23392
19918,0.338462,0.038655
19919,0.505664,0.0034049
19920,0.415292,0.016039
19921,0.269628,0.090425
19922,0.281793,0.0917
19923,0.535321,0.0042289
19924,0.288332,0.086181
19925,0.134555,0.26356
19926,0.183671,0.16902
19927,0.467311,0.0062491
19928,0.292636,0.071931
19929,0.027009,0.45041
19930,0.1867,0.19351
19931,0.170465,0.20055
19932,0.381026,0.75
19933,0.386065,0.75
19934,0.429603,0.75
19935,0.3844,0.75
19936,0.334226,0.75
19937,0.448488,0.0081487
19938,0.123585,0.26694
19939,0.332916,0.049985
19940,0.227694,0.75
19941,0.416957,0.75
19942,0.307255,0.095303
19943,0.086416,0.35176
19944,0.21601,0.16391
19945,0.134087,0.26985
19946,0.203422,0.75
19947,0.41623,0.75
19948,0.380475,0.024182
19949,0.338887,0.040188
19950,0.381696,0.022272
19951,0.196155,0.15981
19952,0.215197,0.75
19953,0.239395,0.75
19954,0.286192,0.75
19955,0.313989,0.075746
19956,0.232819,0.75
19957,0.213229,0.75
19958,0.274094,0.074028
19959,0.188007,0.16375
19960,0.220413,0.75
19961,0.109914,0.75
19962,0.24536,0.11737
19963,0.382153,0.75
19964,0.383498,0.75
19965,0.38115,0.75
19966,0.428271,0.75
19967,0.405098,0.75
19968,0.342005,0.75
19969,0.450664,0.0077909
19970,0.241658,0.11008
19971,0.174722,0.18381
19972,0.235108,0.75
19973,0.228532,0.16066
19974,0.264652,0.10893
19975,0.4975,0.0078897
19976,0.032979,0.4434
19977,0.402944,0.75
19978,0.141032,0.22977
19979,0.159381,0.21347
19980,0.052725,0.40422
19981,0.008892,0.48266
19982,0.384885,0.75
19983,0.406833,0.75
19984,0.405389,0.75
19985,0.405712,0.75
19986,0.306475,0.75
19987,0.341504,0.75
19988,0.095137,0.31243
19989,0.235495,0.75
19990,0.403769,0.75
19991,0.330802,0.75
19992,0.234401,0.75
19993,0.215413,0.75
19994,0.404792,0.75
19995,0.384637,0.75
19996,0.280553,0.75
19997,0.338528,0.75
19998,0.340085,0.75
19999,0.380473,0.75
20000,0.136801,0.23904
20001,0.059398,0.37166
20002,0.335139,0.75
20003,0.220774,0.75
20004,0.203767,0.16089
20005,0.177815,0.20818
20006,0.071514,0.3559
20007,0.38364,0.75
20008,0.336519,0.75
20009,0.053792,0.39053
20010,0.234314,0.75
20011,0.048225,0.41104
20012,0.375924,0.033482
20013,0.455464,0.011943
20014,0.171282,0.20417
20015,0.382256,0.75
20016,0.089625,0.31465
20017,0.335923,0.75
20018,0.305734,0.75
20019,0.326064,0.75
20020,0.261977,0.07615
20021,0.650216,9.071e-05
20022,0.405975,0.75
20023,0.335648,0.75
20024,0.334518,0.75
20025,0.04373,0.40907
20026,0.018181,0.46323
20027,0.140211,0.23493
20028,0.33702,0.75
20029,0.075548,0.35499
20030,0.640259,0.0010064
20031,0.257239,0.098262
20032,0.405402,0.75
20033,0.416831,0.75
20034,0.070214,0.3632
20035,0.239784,0.75
20036,0.026445,0.45041
20037,0.204091,0.15866
20038,0.162988,0.19352
20039,0.168653,0.20146
20040,0.336898,0.060956
20041,0.043332,0.42455
20042,0.160722,0.19517
20043,0.380967,0.021753
20044,0.319034,0.75
20045,0.046345,0.40697
20046,0.223607,0.75
20047,0.02742,0.44321
20048,0.050809,0.39944
20049,0.166988,0.19536
20050,0.330034,0.75
20051,0.158147,0.20459
20052,0.224441,0.14844
20053,0.067293,0.37512
20054,0.364625,0.033113
20055,0.419732,0.016499
20056,0.417396,0.75
20057,0.42503,0.75
20058,0.338744,0.75
20059,0.283522,0.75
20060,0.020053,0.46197
20061,0.07548,0.3537
20062,0.165335,0.21587
20063,0.098309,0.30054
20064,0.081107,0.34181
20065,0.402691,0.75
20066,0.334517,0.046907
20067,0.467817,0.011514
20068,0.108885,0.2944
20069,0.233134,0.75
20070,0.228119,0.75
20071,0.310126,0.75
20072,0.406982,0.75
20073,0.197034,0.1538
20074,0.057709,0.38253
20075,0.210452,0.75
20076,0.07118,0.36462
20077,0.214384,0.13688
20078,0.277896,0.081614
20079,0.286984,0.75
20080,0.383535,0.75
20081,0.404402,0.75
20082,0.336546,0.75
20083,0.401543,0.021177
20084,0.283867,0.063856
20085,0.24949,0.098355
20086,0.233178,0.75
20087,0.178751,0.18079
20088,0.415038,0.018685
20089,0.481759,0.0098896
20090,0.202302,0.75
20091,0.319472,0.75
20092,0.233278,0.75
20093,0.336592,0.75
20094,0.406244,0.75
20095,0.039179,0.42415
20096,0.214475,0.75
20097,0.061006,0.38609
20098,0.197239,0.16147
20099,0.286597,0.080494
20100,0.27043,0.088053
20101,0.290249,0.068217
20102,0.11834,0.27883
20103,0.222521,0.75
20104,0.337264,0.75
20105,0.032415,0.43688
20106,0.119203,0.28649
20107,0.08763,0.34192
20108,0.337405,0.75
20109,0.334785,0.75
20110,0.102399,0.30295
20111,0.240869,0.75
20112,0.325561,0.75
20113,0.209517,0.75
20114,0.136745,0.25915
20115,0.317429,0.062193
20116,0.324462,0.063924
20117,0.282204,0.1165
20118,0.224352,0.75
20119,0.306716,0.056741
20120,0.212387,0.75
20121,0.406767,0.75
20122,0.405846,0.75
20123,0.407012,0.75
20124,0.386873,0.75
20125,0.199868,0.15032
20126,0.27265,0.083064
20127,0.042031,0.42035
20128,0.334481,0.75
20129,0.213708,0.75
20130,0.066451,0.37255
20131,0.090135,0.35184
20132,0.209848,0.15665
20133,0.362669,0.028023
20134,0.308063,0.75
20135,0.266538,0.083213
20136,0.44759,0.013771
20137,0.637986,0.00186
20138,0.214946,0.1291
20139,0.285078,0.75
20140,0.381099,0.75
20141,0.414267,0.75
20142,0.380912,0.75
20143,0.384767,0.75
20144,0.256128,0.080848
20145,0.069911,0.36161
20146,0.335644,0.75
20147,0.083137,0.33909
20148,0.762488,2.5063e-05
20149,0.270674,0.067597
20150,0.382404,0.75
20151,0.053856,0.40046
20152,0.328443,0.067177
20153,0.004546,0.75
20154,0.407214,0.75
20155,0.22264,0.75
20156,0.416069,0.75
20157,0.428986,0.75
20158,0.330042,0.75
20159,0.385503,0.75
20160,0.406464,0.75
20161,0.238421,0.75
20162,0.018346,0.46481
20163,0.407239,0.75
20164,0.202116,0.14153
20165,0.053439,0.39404
20166,0.167277,0.21938
20167,0.328861,0.080961
20168,0.065954,0.37441
20169,0.311296,0.060901
20170,0.29267,0.084677
20171,0.383967,0.75
20172,0.421957,0.75
20173,0.382772,0.75
20174,0.367818,0.036135
20175,0.475651,0.0085874
20176,0.170799,0.21249
20177,0.406997,0.75
20178,0.341911,0.75
20179,0.403781,0.75
20180,0.064747,0.75
20181,0.236043,0.75
20182,0.224126,0.75
20183,0.336282,0.75
20184,0.203187,0.75
20185,0.03822,0.43141
20186,0.131626,0.28366
20187,0.131205,0.26467
20188,0.360684,0.036612
20189,0.393128,0.023913
20190,0.373977,0.031871
20191,0.047443,0.40997
20192,0.384323,0.75
20193,0.105586,0.75
20194,0.140815,0.25256
20195,0.133205,0.25595
20196,0.159614,0.21686
20197,0.112051,0.29436
20198,0.227799,0.75
20199,0.236706,0.75
20200,0.046259,0.41422
20201,0.337577,0.75
20202,0.339287,0.75
20203,0.330906,0.75
20204,0.332418,0.75
20205,0.30834,0.75
20206,0.211329,0.75
20207,0.005959,0.48829
20208,0.229801,0.75
20209,0.002074,0.49652
20210,0.401355,0.027866
20211,0.161674,0.20292
20212,0.021907,0.45623
20213,0.235913,0.75
20214,0.135237,0.25635
20215,0.093976,0.3211
20216,0.039861,0.4223
20217,0.234572,0.75
20218,0.418057,0.75
20219,0.28435,0.75
20220,0.286392,0.067363
20221,0.424359,0.014318
20222,0.375862,0.025189
20223,0.087765,0.3308
20224,0.06345,0.3853
20225,0.416323,0.75
20226,0.329444,0.75
20227,0.30727,0.75
20228,0.25567,0.11551
20229,0.217383,0.75
20230,0.114362,0.28224
20231,0.165072,0.21979
20232,0.126238,0.28799
20233,0.220695,0.75
20234,0.000681,0.49868
20235,0.113913,0.28873
20236,0.181899,0.18242
20237,0.191448,0.17502
20238,0.211639,0.75
20239,0.318198,0.75
20240,0.382496,0.75
20241,0.129333,0.2517
20242,0.180175,0.18409
20243,0.386537,0.017196
20244,0.326824,0.041409
20245,0.326381,0.052907
20246,0.225043,0.75
20247,0.383151,0.75
20248,0.327404,0.75
20249,0.333379,0.75
20250,0.401147,0.024916
20251,0.226177,0.75
20252,0.008299,0.48352
20253,0.306937,0.75
20254,0.11258,0.75
20255,0.162176,0.22626
20256,0.139287,0.24907
20257,0.228481,0.12739
20258,0.236474,0.12189
20259,0.336703,0.049055
20260,0.027603,0.44543
20261,0.336385,0.75
20262,0.084754,0.34153
20263,0.23827,0.1157
20264,0.336098,0.035265
20265,0.459036,0.006005
20266,0.405715,0.015073
20267,0.235409,0.11783
20268,0.213367,0.75
20269,0.334003,0.75
20270,0.335749,0.75
20271,0.072824,0.37193
20272,0.214018,0.75
20273,0.005042,0.75
20274,0.071612,0.36211
20275,0.221732,0.75
20276,0.135811,0.24823
20277,0.297575,0.076287
20278,0.140596,0.25259
20279,0.158925,0.22584
20280,0.209685,0.16127
20281,0.255642,0.096143
20282,0.215876,0.75
20283,0.238138,0.75
20284,0.032243,0.44122
20285,0.334629,0.75
20286,0.38196,0.75
20287,0.570666,0.000855
20288,0.575922,0.00085573
20289,0.293301,0.072281
20290,0.203959,0.75
20291,0.333243,0.75
20292,0.316245,0.75
20293,0.579692,0.0013213
20294,0.260601,0.1155
20295,0.283626,0.75
20296,0.010289,0.4817
20297,0.22761,0.11974
20298,0.155502,0.22421
20299,0.171927,0.18364
20300,0.262731,0.090648
20301,0.085192,0.34057
20302,0.204148,0.75
20303,0.075767,0.3672
20304,0.005647,0.48945
20305,0.308065,0.75
20306,0.236153,0.75
20307,0.307404,0.75
20308,0.224356,0.75
20309,0.449632,0.011046
20310,0.575667,5.8027e-11
20311,0.455924,0.011314
20312,0.106516,0.30809
20313,0.335543,0.75
20314,0.234921,0.75
20315,0.341427,0.055364
20316,0.288223,0.087276
20317,0.212464,0.75
20318,0.333745,0.75
20319,0.035951,0.43014
20320,0.089096,0.33793
20321,0.056831,0.38949
20322,0.296325,0.068296
20323,0.236553,0.12332
20324,0.047463,0.41415
20325,0.01066,0.75
20326,0.212047,0.75
20327,0.284499,0.75
20328,0.011941,0.47742
20329,0.335735,0.75
20330,0.294747,0.057885
20331,0.359589,0.034803
20332,0.240048,0.75
20333,0.335118,0.75
20334,0.339786,0.75
20335,0.381629,0.75
20336,0.210376,0.75
20337,0.414987,0.75
20338,0.231144,0.75
20339,0.318903,0.75
20340,0.035048,0.43134
20341,0.047399,0.41081
20342,0.151148,0.2347
20343,0.217632,0.75
20344,0.208433,0.75
